%% File generated by CATS v.2.1Thu May  9 13:09:08 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 76; Bids: 200; Distribution: scheduling; Runs: 1; Seed: 70
% Scheduling Distribution Parameters:
% max_length                = 10
% deviation                 = 0.500000
% prob_additional_deadline  = 0.700000
% additivity                = 0.200000



goods 76
bids 273
dummy 5

0	2.95804	0	1	#
1	7.31278	0	1	2	3	77	#
2	7.31278	1	2	3	4	77	#
3	7.31278	2	3	4	5	77	#
4	7.31278	3	4	5	6	77	#
5	7.31278	4	5	6	7	77	#
6	7.31278	5	6	7	8	77	#
7	7.31278	6	7	8	9	77	#
8	7.31278	7	8	9	10	77	#
9	7.31278	8	9	10	11	77	#
10	7.31278	9	10	11	12	77	#
11	7.31278	10	11	12	13	77	#
12	1.61129	11	12	13	14	77	#
13	1.61129	12	13	14	15	77	#
14	1.61129	13	14	15	16	77	#
15	1.61129	14	15	16	17	77	#
16	1.61129	15	16	17	18	77	#
17	1.61129	16	17	18	19	77	#
18	1.61129	17	18	19	20	77	#
19	1.61129	18	19	20	21	77	#
20	1.61129	19	20	21	22	77	#
21	1.61129	20	21	22	23	77	#
22	1.61129	21	22	23	24	77	#
23	1.61129	22	23	24	25	77	#
24	1.61129	23	24	25	26	77	#
25	1.61129	24	25	26	27	77	#
26	1.61129	25	26	27	28	77	#
27	1.61129	26	27	28	29	77	#
28	1.61129	27	28	29	30	77	#
29	1.61129	28	29	30	31	77	#
30	1.61129	29	30	31	32	77	#
31	1.61129	30	31	32	33	77	#
32	1.61129	31	32	33	34	77	#
33	1.61129	32	33	34	35	77	#
34	1.61129	33	34	35	36	77	#
35	1.61129	34	35	36	37	77	#
36	1.61129	35	36	37	38	77	#
37	1.61129	36	37	38	39	77	#
38	1.61129	37	38	39	40	77	#
39	1.61129	38	39	40	41	77	#
40	1.61129	39	40	41	42	77	#
41	1.61129	40	41	42	43	77	#
42	1.61129	41	42	43	44	77	#
43	1.61129	42	43	44	45	77	#
44	1.61129	43	44	45	46	77	#
45	1.61129	44	45	46	47	77	#
46	1.61129	45	46	47	48	77	#
47	1.61129	46	47	48	49	77	#
48	1.61129	47	48	49	50	77	#
49	1.61129	48	49	50	51	77	#
50	1.61129	49	50	51	52	77	#
51	1.61129	50	51	52	53	77	#
52	1.61129	51	52	53	54	77	#
53	1.61129	52	53	54	55	77	#
54	1.61129	53	54	55	56	77	#
55	1.61129	54	55	56	57	77	#
56	1.61129	55	56	57	58	77	#
57	1.61129	56	57	58	59	77	#
58	3.18966	0	1	2	78	#
59	3.18966	1	2	3	78	#
60	3.18966	2	3	4	78	#
61	3.18966	3	4	5	78	#
62	0.300911	4	5	6	78	#
63	0.300911	5	6	7	78	#
64	0.300911	6	7	8	78	#
65	0.300911	7	8	9	78	#
66	0.300911	8	9	10	78	#
67	0.300911	9	10	11	78	#
68	0.300911	10	11	12	78	#
69	0.300911	11	12	13	78	#
70	0.300911	12	13	14	78	#
71	0.300911	13	14	15	78	#
72	0.300911	14	15	16	78	#
73	0.300911	15	16	17	78	#
74	0.300911	16	17	18	78	#
75	0.300911	17	18	19	78	#
76	0.300911	18	19	20	78	#
77	0.300911	19	20	21	78	#
78	0.300911	20	21	22	78	#
79	0.300911	21	22	23	78	#
80	0.300911	22	23	24	78	#
81	0.300911	23	24	25	78	#
82	0.300911	24	25	26	78	#
83	0.300911	25	26	27	78	#
84	0.300911	26	27	28	78	#
85	0.300911	27	28	29	78	#
86	0.300911	28	29	30	78	#
87	0.300911	29	30	31	78	#
88	0.300911	30	31	32	78	#
89	0.300911	31	32	33	78	#
90	0.300911	32	33	34	78	#
91	0.300911	33	34	35	78	#
92	0.300911	34	35	36	78	#
93	0.300911	35	36	37	78	#
94	0.300911	36	37	38	78	#
95	0.300911	37	38	39	78	#
96	0.300911	38	39	40	78	#
97	0.300911	39	40	41	78	#
98	0.300911	40	41	42	78	#
99	0.300911	41	42	43	78	#
100	0.300911	42	43	44	78	#
101	0.300911	43	44	45	78	#
102	0.300911	44	45	46	78	#
103	0.300911	45	46	47	78	#
104	0.300911	46	47	48	78	#
105	0.300911	47	48	49	78	#
106	0.300911	48	49	50	78	#
107	0.300911	49	50	51	78	#
108	0.300911	50	51	52	78	#
109	0.300911	51	52	53	78	#
110	0.241641	52	53	54	78	#
111	0.241641	53	54	55	78	#
112	0.241641	54	55	56	78	#
113	0.241641	55	56	57	78	#
114	0.241641	56	57	58	78	#
115	0.241641	57	58	59	78	#
116	0.241641	58	59	60	78	#
117	0.241641	59	60	61	78	#
118	0.241641	60	61	62	78	#
119	0.241641	61	62	63	78	#
120	0.241641	62	63	64	78	#
121	0.241641	63	64	65	78	#
122	0.241641	64	65	66	78	#
123	0.212644	65	66	67	78	#
124	0.212644	66	67	68	78	#
125	0.212644	67	68	69	78	#
126	0.212644	68	69	70	78	#
127	0.212644	69	70	71	78	#
128	0.212644	70	71	72	78	#
129	0.212644	71	72	73	78	#
130	0.212644	72	73	74	78	#
131	0.212644	73	74	75	78	#
132	4.64643	0	1	2	3	4	79	#
133	4.64643	1	2	3	4	5	79	#
134	4.64643	2	3	4	5	6	79	#
135	4.64643	3	4	5	6	7	79	#
136	4.64643	4	5	6	7	8	79	#
137	4.64643	5	6	7	8	9	79	#
138	4.64643	6	7	8	9	10	79	#
139	4.64643	7	8	9	10	11	79	#
140	4.64643	8	9	10	11	12	79	#
141	4.64643	9	10	11	12	13	79	#
142	4.64643	10	11	12	13	14	79	#
143	4.64643	11	12	13	14	15	79	#
144	4.64643	12	13	14	15	16	79	#
145	4.64643	13	14	15	16	17	79	#
146	4.64643	14	15	16	17	18	79	#
147	4.64643	15	16	17	18	19	79	#
148	4.64643	16	17	18	19	20	79	#
149	4.64643	17	18	19	20	21	79	#
150	4.64643	18	19	20	21	22	79	#
151	4.64643	19	20	21	22	23	79	#
152	4.64643	20	21	22	23	24	79	#
153	4.64643	21	22	23	24	25	79	#
154	4.64643	22	23	24	25	26	79	#
155	4.64643	23	24	25	26	27	79	#
156	4.64643	24	25	26	27	28	79	#
157	4.64643	25	26	27	28	29	79	#
158	4.64643	26	27	28	29	30	79	#
159	4.64643	27	28	29	30	31	79	#
160	4.64643	28	29	30	31	32	79	#
161	4.64643	29	30	31	32	33	79	#
162	4.64643	30	31	32	33	34	79	#
163	4.64643	31	32	33	34	35	79	#
164	4.64643	32	33	34	35	36	79	#
165	4.64643	33	34	35	36	37	79	#
166	4.64643	34	35	36	37	38	79	#
167	4.64643	35	36	37	38	39	79	#
168	4.64643	36	37	38	39	40	79	#
169	4.64643	37	38	39	40	41	79	#
170	4.64643	38	39	40	41	42	79	#
171	4.64643	39	40	41	42	43	79	#
172	4.64643	40	41	42	43	44	79	#
173	4.64643	41	42	43	44	45	79	#
174	4.64643	42	43	44	45	46	79	#
175	4.64643	43	44	45	46	47	79	#
176	4.64643	44	45	46	47	48	79	#
177	4.64643	45	46	47	48	49	79	#
178	4.64643	46	47	48	49	50	79	#
179	4.64643	47	48	49	50	51	79	#
180	4.64643	48	49	50	51	52	79	#
181	3.66083	49	50	51	52	53	79	#
182	3.66083	50	51	52	53	54	79	#
183	3.66083	51	52	53	54	55	79	#
184	3.66083	52	53	54	55	56	79	#
185	3.66083	53	54	55	56	57	79	#
186	3.66083	54	55	56	57	58	79	#
187	3.66083	55	56	57	58	59	79	#
188	3.66083	56	57	58	59	60	79	#
189	3.66083	57	58	59	60	61	79	#
190	3.66083	58	59	60	61	62	79	#
191	3.66083	59	60	61	62	63	79	#
192	3.66083	60	61	62	63	64	79	#
193	3.66083	61	62	63	64	65	79	#
194	3.66083	62	63	64	65	66	79	#
195	3.55316	63	64	65	66	67	79	#
196	3.55316	64	65	66	67	68	79	#
197	1.39935	0	80	#
198	1.39935	1	80	#
199	1.39935	2	80	#
200	1.39935	3	80	#
201	1.39935	4	80	#
202	1.39935	5	80	#
203	1.39935	6	80	#
204	1.39935	7	80	#
205	1.39935	8	80	#
206	1.39935	9	80	#
207	1.39935	10	80	#
208	1.39935	11	80	#
209	1.39935	12	80	#
210	1.39935	13	80	#
