%% File generated by CATS v.2.1Thu May  9 13:09:08 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 76; Bids: 200; Distribution: scheduling; Runs: 1; Seed: 9
% Scheduling Distribution Parameters:
% max_length                = 10
% deviation                 = 0.500000
% prob_additional_deadline  = 0.700000
% additivity                = 0.200000



goods 76
bids 264
dummy 4

0	12.8343	0	1	2	3	4	5	6	76	#
1	12.8343	1	2	3	4	5	6	7	76	#
2	12.8343	2	3	4	5	6	7	8	76	#
3	12.8343	3	4	5	6	7	8	9	76	#
4	12.8343	4	5	6	7	8	9	10	76	#
5	12.8343	5	6	7	8	9	10	11	76	#
6	12.8343	6	7	8	9	10	11	12	76	#
7	12.8343	7	8	9	10	11	12	13	76	#
8	12.8343	8	9	10	11	12	13	14	76	#
9	12.8343	9	10	11	12	13	14	15	76	#
10	6.63844	10	11	12	13	14	15	16	76	#
11	6.63844	11	12	13	14	15	16	17	76	#
12	6.63844	12	13	14	15	16	17	18	76	#
13	6.63844	13	14	15	16	17	18	19	76	#
14	6.63844	14	15	16	17	18	19	20	76	#
15	6.63844	15	16	17	18	19	20	21	76	#
16	6.63844	16	17	18	19	20	21	22	76	#
17	6.63844	17	18	19	20	21	22	23	76	#
18	6.63844	18	19	20	21	22	23	24	76	#
19	6.63844	19	20	21	22	23	24	25	76	#
20	6.63844	20	21	22	23	24	25	26	76	#
21	6.63844	21	22	23	24	25	26	27	76	#
22	6.63844	22	23	24	25	26	27	28	76	#
23	6.63844	23	24	25	26	27	28	29	76	#
24	3.26296	24	25	26	27	28	29	30	76	#
25	3.26296	25	26	27	28	29	30	31	76	#
26	3.26296	26	27	28	29	30	31	32	76	#
27	3.26296	27	28	29	30	31	32	33	76	#
28	3.26296	28	29	30	31	32	33	34	76	#
29	3.26296	29	30	31	32	33	34	35	76	#
30	3.26296	30	31	32	33	34	35	36	76	#
31	3.26296	31	32	33	34	35	36	37	76	#
32	3.26296	32	33	34	35	36	37	38	76	#
33	3.26296	33	34	35	36	37	38	39	76	#
34	3.26296	34	35	36	37	38	39	40	76	#
35	3.26296	35	36	37	38	39	40	41	76	#
36	3.26296	36	37	38	39	40	41	42	76	#
37	3.26296	37	38	39	40	41	42	43	76	#
38	3.26296	38	39	40	41	42	43	44	76	#
39	3.26296	39	40	41	42	43	44	45	76	#
40	3.26296	40	41	42	43	44	45	46	76	#
41	3.26296	41	42	43	44	45	46	47	76	#
42	3.26296	42	43	44	45	46	47	48	76	#
43	3.26296	43	44	45	46	47	48	49	76	#
44	3.26296	44	45	46	47	48	49	50	76	#
45	3.26296	45	46	47	48	49	50	51	76	#
46	3.26296	46	47	48	49	50	51	52	76	#
47	3.26296	47	48	49	50	51	52	53	76	#
48	3.26296	48	49	50	51	52	53	54	76	#
49	3.26296	49	50	51	52	53	54	55	76	#
50	3.26296	50	51	52	53	54	55	56	76	#
51	3.26296	51	52	53	54	55	56	57	76	#
52	3.26296	52	53	54	55	56	57	58	76	#
53	3.26296	53	54	55	56	57	58	59	76	#
54	0.83028	0	77	#
55	0.83028	1	77	#
56	0.83028	2	77	#
57	0.83028	3	77	#
58	0.83028	4	77	#
59	0.83028	5	77	#
60	0.83028	6	77	#
61	0.83028	7	77	#
62	0.83028	8	77	#
63	0.83028	9	77	#
64	0.83028	10	77	#
65	0.83028	11	77	#
66	0.83028	12	77	#
67	0.83028	13	77	#
68	0.83028	14	77	#
69	0.83028	15	77	#
70	0.83028	16	77	#
71	0.83028	17	77	#
72	0.83028	18	77	#
73	0.83028	19	77	#
74	0.83028	20	77	#
75	0.83028	21	77	#
76	0.83028	22	77	#
77	0.456654	23	77	#
78	0.456654	24	77	#
79	0.456654	25	77	#
80	0.456654	26	77	#
81	0.456654	27	77	#
82	0.456654	28	77	#
83	0.456654	29	77	#
84	0.456654	30	77	#
85	0.456654	31	77	#
86	0.456654	32	77	#
87	0.456654	33	77	#
88	0.456654	34	77	#
89	0.456654	35	77	#
90	0.456654	36	77	#
91	0.456654	37	77	#
92	0.456654	38	77	#
93	0.456654	39	77	#
94	0.456654	40	77	#
95	0.264727	41	77	#
96	0.264727	42	77	#
97	0.264727	43	77	#
98	0.264727	44	77	#
99	0.264727	45	77	#
100	0.264727	46	77	#
101	0.264727	47	77	#
102	0.264727	48	77	#
103	0.264727	49	77	#
104	0.264727	50	77	#
105	0.264727	51	77	#
106	0.264727	52	77	#
107	0.264727	53	77	#
108	0.264727	54	77	#
109	0.264727	55	77	#
110	0.264727	56	77	#
111	0.264727	57	77	#
112	0.264727	58	77	#
113	0.264727	59	77	#
114	0.264727	60	77	#
115	0.264727	61	77	#
116	0.264727	62	77	#
117	0.264727	63	77	#
118	0.264727	64	77	#
119	0.264727	65	77	#
120	0.264727	66	77	#
121	0.264727	67	77	#
122	0.264727	68	77	#
123	0.264727	69	77	#
124	0.260945	70	77	#
125	0.253697	71	77	#
126	0.253697	72	77	#
127	0.24684	73	77	#
128	0.24684	74	77	#
129	0.243549	75	77	#
130	7.00835	0	1	2	3	4	5	6	7	78	#
131	7.00835	1	2	3	4	5	6	7	8	78	#
132	7.00835	2	3	4	5	6	7	8	9	78	#
133	7.00835	3	4	5	6	7	8	9	10	78	#
134	7.00835	4	5	6	7	8	9	10	11	78	#
135	7.00835	5	6	7	8	9	10	11	12	78	#
136	7.00835	6	7	8	9	10	11	12	13	78	#
137	7.00835	7	8	9	10	11	12	13	14	78	#
138	7.00835	8	9	10	11	12	13	14	15	78	#
139	7.00835	9	10	11	12	13	14	15	16	78	#
140	7.00835	10	11	12	13	14	15	16	17	78	#
141	7.00835	11	12	13	14	15	16	17	18	78	#
142	7.00835	12	13	14	15	16	17	18	19	78	#
143	7.00835	13	14	15	16	17	18	19	20	78	#
144	7.00835	14	15	16	17	18	19	20	21	78	#
145	7.00835	15	16	17	18	19	20	21	22	78	#
146	7.00835	16	17	18	19	20	21	22	23	78	#
147	7.00835	17	18	19	20	21	22	23	24	78	#
148	7.00835	18	19	20	21	22	23	24	25	78	#
149	7.00835	19	20	21	22	23	24	25	26	78	#
