%% File generated by CATS v.2.1Thu May  9 13:09:08 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 76; Bids: 200; Distribution: scheduling; Runs: 1; Seed: 37
% Scheduling Distribution Parameters:
% max_length                = 10
% deviation                 = 0.500000
% prob_additional_deadline  = 0.700000
% additivity                = 0.200000



goods 76
bids 216
dummy 4

0	3.43395	0	1	2	76	#
1	3.43395	1	2	3	76	#
2	3.43395	2	3	4	76	#
3	3.43395	3	4	5	76	#
4	3.43395	4	5	6	76	#
5	3.43395	5	6	7	76	#
6	3.43395	6	7	8	76	#
7	3.43395	7	8	9	76	#
8	3.43395	8	9	10	76	#
9	3.43395	9	10	11	76	#
10	3.43395	10	11	12	76	#
11	3.43395	11	12	13	76	#
12	3.43395	12	13	14	76	#
13	3.43395	13	14	15	76	#
14	3.43395	14	15	16	76	#
15	3.43395	15	16	17	76	#
16	3.43395	16	17	18	76	#
17	3.43395	17	18	19	76	#
18	3.43395	18	19	20	76	#
19	3.43395	19	20	21	76	#
20	3.43395	20	21	22	76	#
21	3.43395	21	22	23	76	#
22	3.43395	22	23	24	76	#
23	3.43395	23	24	25	76	#
24	3.43395	24	25	26	76	#
25	3.43395	25	26	27	76	#
26	3.43395	26	27	28	76	#
27	3.43395	27	28	29	76	#
28	3.43395	28	29	30	76	#
29	3.43395	29	30	31	76	#
30	3.43395	30	31	32	76	#
31	3.43395	31	32	33	76	#
32	3.43395	32	33	34	76	#
33	3.43395	33	34	35	76	#
34	3.43395	34	35	36	76	#
35	3.43395	35	36	37	76	#
36	3.43395	36	37	38	76	#
37	3.43395	37	38	39	76	#
38	3.43395	38	39	40	76	#
39	3.43395	39	40	41	76	#
40	3.43395	40	41	42	76	#
41	3.43395	41	42	43	76	#
42	3.43395	42	43	44	76	#
43	3.43395	43	44	45	76	#
44	3.43395	44	45	46	76	#
45	3.43395	45	46	47	76	#
46	3.43395	46	47	48	76	#
47	3.43395	47	48	49	76	#
48	3.43395	48	49	50	76	#
49	3.43395	49	50	51	76	#
50	3.43395	50	51	52	76	#
51	3.43395	51	52	53	76	#
52	3.43395	52	53	54	76	#
53	3.43395	53	54	55	76	#
54	3.43395	54	55	56	76	#
55	3.43395	55	56	57	76	#
56	3.43395	56	57	58	76	#
57	3.43395	57	58	59	76	#
58	3.43395	58	59	60	76	#
59	3.43395	59	60	61	76	#
60	3.43395	60	61	62	76	#
61	3.43395	61	62	63	76	#
62	3.43395	62	63	64	76	#
63	3.43395	63	64	65	76	#
64	3.43395	64	65	66	76	#
65	3.43395	65	66	67	76	#
66	3.43395	66	67	68	76	#
67	3.43395	67	68	69	76	#
68	3.43395	68	69	70	76	#
69	3.43395	69	70	71	76	#
70	3.43395	70	71	72	76	#
71	3.43395	71	72	73	76	#
72	3.34238	72	73	74	76	#
73	3.34238	73	74	75	76	#
74	1.99983	0	1	77	#
75	1.99983	1	2	77	#
76	1.99983	2	3	77	#
77	1.99983	3	4	77	#
78	1.99983	4	5	77	#
79	1.99983	5	6	77	#
80	1.99983	6	7	77	#
81	1.99983	7	8	77	#
82	1.99983	8	9	77	#
83	1.99983	9	10	77	#
84	1.99983	10	11	77	#
85	1.99983	11	12	77	#
86	3.86351	0	1	2	78	#
87	3.86351	1	2	3	78	#
88	3.86351	2	3	4	78	#
89	3.86351	3	4	5	78	#
90	3.86351	4	5	6	78	#
91	3.86351	5	6	7	78	#
92	3.86351	6	7	8	78	#
93	3.86351	7	8	9	78	#
94	3.86351	8	9	10	78	#
95	3.86351	9	10	11	78	#
96	3.86351	10	11	12	78	#
97	3.86351	11	12	13	78	#
98	3.86351	12	13	14	78	#
99	3.86351	13	14	15	78	#
100	3.86351	14	15	16	78	#
101	3.86351	15	16	17	78	#
102	3.86351	16	17	18	78	#
103	3.86351	17	18	19	78	#
104	3.86351	18	19	20	78	#
105	3.86351	19	20	21	78	#
106	3.86351	20	21	22	78	#
107	3.86351	21	22	23	78	#
108	3.86351	22	23	24	78	#
109	3.86351	23	24	25	78	#
110	3.86351	24	25	26	78	#
111	3.86351	25	26	27	78	#
112	3.86351	26	27	28	78	#
113	3.86351	27	28	29	78	#
114	3.86351	28	29	30	78	#
115	3.86351	29	30	31	78	#
116	3.86351	30	31	32	78	#
117	3.86351	31	32	33	78	#
118	3.86351	32	33	34	78	#
119	3.86351	33	34	35	78	#
120	3.86351	34	35	36	78	#
121	3.86351	35	36	37	78	#
122	3.86351	36	37	38	78	#
123	3.86351	37	38	39	78	#
124	3.86351	38	39	40	78	#
125	3.86351	39	40	41	78	#
126	3.86351	40	41	42	78	#
127	3.86351	41	42	43	78	#
128	3.86351	42	43	44	78	#
129	3.86351	43	44	45	78	#
130	3.86351	44	45	46	78	#
131	3.86351	45	46	47	78	#
132	3.86351	46	47	48	78	#
133	3.86351	47	48	49	78	#
134	3.86351	48	49	50	78	#
135	3.86351	49	50	51	78	#
136	3.86351	50	51	52	78	#
137	3.86351	51	52	53	78	#
138	3.86351	52	53	54	78	#
139	3.86351	53	54	55	78	#
140	3.86351	54	55	56	78	#
141	3.86351	55	56	57	78	#
142	3.86351	56	57	58	78	#
143	2.93514	0	1	2	79	#
144	2.93514	1	2	3	79	#
145	2.93514	2	3	4	79	#
146	2.93514	3	4	5	79	#
147	2.93514	4	5	6	79	#
148	2.93514	5	6	7	79	#
149	2.93514	6	7	8	79	#
150	2.93514	7	8	9	79	#
151	2.93514	8	9	10	79	#
152	2.93514	9	10	11	79	#
153	2.93514	10	11	12	79	#
154	2.93514	11	12	13	79	#
155	2.93514	12	13	14	79	#
156	2.93514	13	14	15	79	#
157	2.93514	14	15	16	79	#
158	2.93514	15	16	17	79	#
159	2.93514	16	17	18	79	#
160	2.93514	17	18	19	79	#
161	2.93514	18	19	20	79	#
162	2.93514	19	20	21	79	#
163	2.93514	20	21	22	79	#
164	0.872608	21	22	23	79	#
165	0.872608	22	23	24	79	#
166	0.872608	23	24	25	79	#
167	0.872608	24	25	26	79	#
168	0.872608	25	26	27	79	#
169	0.872608	26	27	28	79	#
170	0.872608	27	28	29	79	#
171	0.872608	28	29	30	79	#
172	0.872608	29	30	31	79	#
173	0.872608	30	31	32	79	#
174	0.872608	31	32	33	79	#
175	0.872608	32	33	34	79	#
176	0.872608	33	34	35	79	#
177	0.872608	34	35	36	79	#
178	0.872608	35	36	37	79	#
179	0.872608	36	37	38	79	#
180	0.872608	37	38	39	79	#
181	0.872608	38	39	40	79	#
182	0.872608	39	40	41	79	#
183	0.872608	40	41	42	79	#
184	0.872608	41	42	43	79	#
185	0.872608	42	43	44	79	#
186	0.872608	43	44	45	79	#
187	0.872608	44	45	46	79	#
188	0.872608	45	46	47	79	#
189	0.872608	46	47	48	79	#
190	0.872608	47	48	49	79	#
191	0.872608	48	49	50	79	#
192	0.872608	49	50	51	79	#
193	0.872608	50	51	52	79	#
194	0.872608	51	52	53	79	#
195	0.872608	52	53	54	79	#
196	0.872608	53	54	55	79	#
197	0.872608	54	55	56	79	#
198	0.872608	55	56	57	79	#
199	0.872608	56	57	58	79	#
200	0.872608	57	58	59	79	#
201	0.872608	58	59	60	79	#
202	0.872608	59	60	61	79	#
203	0.872608	60	61	62	79	#
204	0.872608	61	62	63	79	#
205	0.872608	62	63	64	79	#
206	0.872608	63	64	65	79	#
207	0.872608	64	65	66	79	#
208	0.872608	65	66	67	79	#
209	0.872608	66	67	68	79	#
210	0.872608	67	68	69	79	#
211	0.872608	68	69	70	79	#
212	0.872608	69	70	71	79	#
213	0.872608	70	71	72	79	#
214	0.872608	71	72	73	79	#
215	0.872608	72	73	74	79	#
