%% File generated by CATS v.2.1Thu May  9 13:09:10 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 256; Bids: 500; Distribution: scheduling; Runs: 1; Seed: 68
% Scheduling Distribution Parameters:
% max_length                = 10
% deviation                 = 0.500000
% prob_additional_deadline  = 0.700000
% additivity                = 0.200000



goods 256
bids 516
dummy 3

0	0.81067	0	256	#
1	0.81067	1	256	#
2	0.81067	2	256	#
3	0.81067	3	256	#
4	0.81067	4	256	#
5	0.81067	5	256	#
6	0.81067	6	256	#
7	0.81067	7	256	#
8	0.81067	8	256	#
9	0.81067	9	256	#
10	0.81067	10	256	#
11	0.81067	11	256	#
12	0.81067	12	256	#
13	0.81067	13	256	#
14	0.81067	14	256	#
15	0.81067	15	256	#
16	0.81067	16	256	#
17	0.81067	17	256	#
18	0.81067	18	256	#
19	0.81067	19	256	#
20	0.81067	20	256	#
21	0.81067	21	256	#
22	0.81067	22	256	#
23	0.81067	23	256	#
24	0.81067	24	256	#
25	0.81067	25	256	#
26	0.81067	26	256	#
27	0.81067	27	256	#
28	0.81067	28	256	#
29	0.81067	29	256	#
30	0.81067	30	256	#
31	0.81067	31	256	#
32	0.81067	32	256	#
33	0.81067	33	256	#
34	0.81067	34	256	#
35	0.81067	35	256	#
36	0.81067	36	256	#
37	0.81067	37	256	#
38	0.81067	38	256	#
39	0.81067	39	256	#
40	0.81067	40	256	#
41	0.81067	41	256	#
42	0.81067	42	256	#
43	0.81067	43	256	#
44	0.81067	44	256	#
45	0.81067	45	256	#
46	0.81067	46	256	#
47	0.81067	47	256	#
48	0.81067	48	256	#
49	0.81067	49	256	#
50	0.81067	50	256	#
51	0.81067	51	256	#
52	0.81067	52	256	#
53	0.81067	53	256	#
54	0.81067	54	256	#
55	0.81067	55	256	#
56	0.81067	56	256	#
57	0.81067	57	256	#
58	0.81067	58	256	#
59	0.81067	59	256	#
60	0.81067	60	256	#
61	0.81067	61	256	#
62	0.81067	62	256	#
63	0.81067	63	256	#
64	0.81067	64	256	#
65	0.81067	65	256	#
66	0.81067	66	256	#
67	0.81067	67	256	#
68	0.81067	68	256	#
69	0.81067	69	256	#
70	0.81067	70	256	#
71	0.81067	71	256	#
72	0.81067	72	256	#
73	0.81067	73	256	#
74	0.81067	74	256	#
75	0.81067	75	256	#
76	0.81067	76	256	#
77	0.81067	77	256	#
78	0.81067	78	256	#
79	0.81067	79	256	#
80	0.81067	80	256	#
81	0.81067	81	256	#
82	0.81067	82	256	#
83	0.81067	83	256	#
84	0.81067	84	256	#
85	0.81067	85	256	#
86	0.81067	86	256	#
87	0.81067	87	256	#
88	0.81067	88	256	#
89	0.81067	89	256	#
90	0.81067	90	256	#
91	0.81067	91	256	#
92	0.81067	92	256	#
93	0.81067	93	256	#
94	0.81067	94	256	#
95	0.81067	95	256	#
96	0.81067	96	256	#
97	0.81067	97	256	#
98	0.81067	98	256	#
99	0.81067	99	256	#
100	0.81067	100	256	#
101	0.81067	101	256	#
102	0.81067	102	256	#
103	0.81067	103	256	#
104	0.81067	104	256	#
105	0.81067	105	256	#
106	0.81067	106	256	#
107	0.81067	107	256	#
108	0.81067	108	256	#
109	0.81067	109	256	#
110	0.81067	110	256	#
111	0.81067	111	256	#
112	0.81067	112	256	#
113	0.81067	113	256	#
114	0.81067	114	256	#
115	0.81067	115	256	#
116	0.81067	116	256	#
117	0.81067	117	256	#
118	0.81067	118	256	#
119	0.81067	119	256	#
120	0.81067	120	256	#
121	0.81067	121	256	#
122	0.81067	122	256	#
123	0.81067	123	256	#
124	0.81067	124	256	#
125	0.81067	125	256	#
126	0.81067	126	256	#
127	0.81067	127	256	#
128	0.81067	128	256	#
129	0.81067	129	256	#
130	0.81067	130	256	#
131	0.81067	131	256	#
132	0.81067	132	256	#
133	0.81067	133	256	#
134	0.81067	134	256	#
135	0.81067	135	256	#
136	0.81067	136	256	#
137	0.81067	137	256	#
138	0.81067	138	256	#
139	0.81067	139	256	#
140	0.81067	140	256	#
141	0.81067	141	256	#
142	0.81067	142	256	#
143	0.81067	143	256	#
144	0.81067	144	256	#
145	0.81067	145	256	#
146	0.81067	146	256	#
147	0.81067	147	256	#
148	0.81067	148	256	#
149	0.81067	149	256	#
150	0.81067	150	256	#
151	0.81067	151	256	#
152	0.81067	152	256	#
153	0.81067	153	256	#
154	0.81067	154	256	#
155	0.81067	155	256	#
156	0.81067	156	256	#
157	0.81067	157	256	#
158	0.81067	158	256	#
159	0.81067	159	256	#
160	0.81067	160	256	#
161	0.81067	161	256	#
162	0.81067	162	256	#
163	0.81067	163	256	#
164	0.81067	164	256	#
165	0.81067	165	256	#
166	0.81067	166	256	#
167	0.81067	167	256	#
168	0.81067	168	256	#
169	0.81067	169	256	#
170	0.81067	170	256	#
171	0.81067	171	256	#
172	0.81067	172	256	#
173	0.81067	173	256	#
174	0.81067	174	256	#
175	0.81067	175	256	#
176	0.81067	176	256	#
177	0.81067	177	256	#
178	0.81067	178	256	#
179	7.87948	0	1	2	3	4	257	#
180	7.87948	1	2	3	4	5	257	#
181	7.87948	2	3	4	5	6	257	#
182	7.87948	3	4	5	6	7	257	#
183	7.87948	4	5	6	7	8	257	#
184	7.87948	5	6	7	8	9	257	#
185	7.87948	6	7	8	9	10	257	#
186	7.87948	7	8	9	10	11	257	#
187	7.87948	8	9	10	11	12	257	#
188	7.87948	9	10	11	12	13	257	#
189	7.87948	10	11	12	13	14	257	#
190	7.87948	11	12	13	14	15	257	#
191	7.87948	12	13	14	15	16	257	#
192	7.87948	13	14	15	16	17	257	#
193	7.87948	14	15	16	17	18	257	#
194	7.87948	15	16	17	18	19	257	#
195	7.87948	16	17	18	19	20	257	#
196	7.87948	17	18	19	20	21	257	#
197	7.87948	18	19	20	21	22	257	#
198	7.87948	19	20	21	22	23	257	#
199	7.87948	20	21	22	23	24	257	#
200	7.87948	21	22	23	24	25	257	#
201	7.87948	22	23	24	25	26	257	#
202	7.87948	23	24	25	26	27	257	#
203	7.87948	24	25	26	27	28	257	#
204	7.87948	25	26	27	28	29	257	#
205	7.87948	26	27	28	29	30	257	#
206	7.87948	27	28	29	30	31	257	#
207	7.87948	28	29	30	31	32	257	#
208	7.87948	29	30	31	32	33	257	#
209	7.87948	30	31	32	33	34	257	#
210	7.87948	31	32	33	34	35	257	#
211	7.87948	32	33	34	35	36	257	#
212	7.87948	33	34	35	36	37	257	#
213	7.87948	34	35	36	37	38	257	#
214	7.87948	35	36	37	38	39	257	#
