%% File generated by CATS v.2.1Thu May  9 13:28:50 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 8; Bids: 20; Distribution: scheduling; Runs: 1; Seed: 79
% Scheduling Distribution Parameters:
% max_length                = 10
% deviation                 = 0.500000
% prob_additional_deadline  = 0.700000
% additivity                = 0.200000



goods 8
bids 26
dummy 9

0	2.14478	0	1	8	#
1	2.14478	1	2	8	#
2	2.14478	2	3	8	#
3	1.60859	3	4	8	#
4	13.6175	0	1	2	3	4	5	6	#
5	3.68925	0	1	2	3	11	#
6	1.84462	1	2	3	4	11	#
7	1.84462	2	3	4	5	11	#
8	1.84462	3	4	5	6	11	#
9	1.58111	4	5	6	7	11	#
10	7.13317	0	1	2	3	4	5	#
11	1.23837	0	13	#
12	1.23837	1	13	#
13	1.23837	2	13	#
14	1.23837	3	13	#
15	1.23837	4	13	#
16	0.990698	5	13	#
17	6.45389	1	2	3	4	5	6	7	#
18	1.33344	0	16	#
19	1.33344	1	16	#
20	1.33344	2	16	#
21	0.444479	3	16	#
22	0.444479	4	16	#
23	0.444479	5	16	#
24	0.444479	6	16	#
25	0.380982	7	16	#
