%% File generated by CATS v.2.1Thu May  9 12:48:28 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 128; Bids: 500; Distribution: matching; Runs: 1; Seed: 64
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 128
bids 506
dummy 54

0	5.50216	8	50	128	#
1	3.71396	8	54	128	#
2	3.34256	8	58	128	#
3	3.00831	8	62	128	#
4	4.12662	12	54	128	#
5	3.71396	12	58	128	#
6	3.34256	12	62	128	#
7	4.12662	16	58	128	#
8	3.71396	16	62	128	#
9	4.12662	20	62	128	#
10	7.63169	62	100	129	#
11	5.15139	62	104	129	#
12	4.63625	62	108	129	#
13	4.17262	62	112	129	#
14	5.72376	66	104	129	#
15	5.15139	66	108	129	#
16	4.63625	66	112	129	#
17	5.72376	70	108	129	#
18	5.15139	70	112	129	#
19	5.72376	74	112	129	#
20	14.5122	71	108	130	#
21	9.79572	71	112	130	#
22	8.81615	71	116	130	#
23	7.93453	71	120	130	#
24	10.8841	75	112	130	#
25	9.79572	75	116	130	#
26	8.81615	75	120	130	#
27	10.8841	79	116	130	#
28	9.79572	79	120	130	#
29	10.8841	83	120	130	#
30	12.673	19	29	131	#
31	8.55426	19	33	131	#
32	7.69884	19	37	131	#
33	6.92895	19	41	131	#
34	9.50474	23	33	131	#
35	8.55426	23	37	131	#
36	7.69884	23	41	131	#
37	9.50474	27	37	131	#
38	8.55426	27	41	131	#
39	9.50474	31	41	131	#
40	4.62508	54	65	132	#
41	3.12193	54	69	132	#
42	2.80974	54	73	132	#
43	2.52876	54	77	132	#
44	3.46881	58	69	132	#
45	3.12193	58	73	132	#
46	2.80974	58	77	132	#
47	3.46881	62	73	132	#
48	3.12193	62	77	132	#
49	3.46881	66	77	132	#
50	9.81997	70	81	133	#
51	6.62848	70	85	133	#
52	5.96563	70	89	133	#
53	5.36907	70	93	133	#
54	7.36498	74	85	133	#
55	6.62848	74	89	133	#
56	5.96563	74	93	133	#
57	7.36498	78	89	133	#
58	6.62848	78	93	133	#
59	7.36498	82	93	133	#
60	6.70778	7	17	134	#
61	4.52775	7	21	134	#
62	4.07498	7	25	134	#
63	3.66748	7	29	134	#
64	5.03084	11	21	134	#
65	4.52775	11	25	134	#
66	4.07498	11	29	134	#
67	5.03084	15	25	134	#
68	4.52775	15	29	134	#
69	5.03084	19	29	134	#
70	8.5787	39	76	135	#
71	5.79062	39	80	135	#
72	5.21156	39	84	135	#
73	4.6904	39	88	135	#
74	6.43402	43	80	135	#
75	5.79062	43	84	135	#
76	5.21156	43	88	135	#
77	6.43402	47	84	135	#
78	5.79062	47	88	135	#
79	6.43402	51	88	135	#
80	11.4555	23	33	136	#
81	7.73245	23	37	136	#
82	6.95921	23	41	136	#
83	6.26329	23	45	136	#
84	8.59161	27	37	136	#
85	7.73245	27	41	136	#
86	6.95921	27	45	136	#
87	8.59161	31	41	136	#
88	7.73245	31	45	136	#
89	8.59161	35	45	136	#
90	8.64524	15	52	137	#
91	5.83554	15	56	137	#
92	5.25198	15	60	137	#
93	4.72678	15	64	137	#
94	6.48393	19	56	137	#
95	5.83554	19	60	137	#
