%% File generated by CATS v.2.1Thu May  9 13:09:06 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 16; Bids: 20; Distribution: scheduling; Runs: 1; Seed: 70
% Scheduling Distribution Parameters:
% max_length                = 10
% deviation                 = 0.500000
% prob_additional_deadline  = 0.700000
% additivity                = 0.200000



goods 16
bids 27
dummy 3

0	2.95804	0	1	#
1	7.31278	0	1	2	3	17	#
2	7.31278	1	2	3	4	17	#
3	7.31278	2	3	4	5	17	#
4	7.31278	3	4	5	6	17	#
5	7.31278	4	5	6	7	17	#
6	7.31278	5	6	7	8	17	#
7	7.31278	6	7	8	9	17	#
8	7.31278	7	8	9	10	17	#
9	7.31278	8	9	10	11	17	#
10	7.31278	9	10	11	12	17	#
11	6.2681	10	11	12	13	17	#
12	6.2681	11	12	13	14	17	#
13	3.18966	0	1	2	18	#
14	3.18966	1	2	3	18	#
15	3.18966	2	3	4	18	#
16	3.18966	3	4	5	18	#
17	3.18966	4	5	6	18	#
18	3.18966	5	6	7	18	#
19	3.18966	6	7	8	18	#
20	3.18966	7	8	9	18	#
21	3.18966	8	9	10	18	#
22	3.18966	9	10	11	18	#
23	3.18966	10	11	12	18	#
24	3.18966	11	12	13	18	#
25	2.76437	12	13	14	18	#
26	2.76437	13	14	15	18	#
