%% File generated by CATS v.2.1Thu May  9 13:09:06 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 16; Bids: 20; Distribution: scheduling; Runs: 1; Seed: 1
% Scheduling Distribution Parameters:
% max_length                = 10
% deviation                 = 0.500000
% prob_additional_deadline  = 0.700000
% additivity                = 0.200000



goods 16
bids 27
dummy 2

0	9.20843	0	1	2	3	4	16	#
1	9.20843	1	2	3	4	5	16	#
2	4.18565	2	3	4	5	6	16	#
3	4.18565	3	4	5	6	7	16	#
4	4.18565	4	5	6	7	8	16	#
5	4.18565	5	6	7	8	9	16	#
6	4.18565	6	7	8	9	10	16	#
7	4.18565	7	8	9	10	11	16	#
8	3.06948	8	9	10	11	12	16	#
9	3.06948	9	10	11	12	13	16	#
10	3.06948	10	11	12	13	14	16	#
11	3.06948	11	12	13	14	15	16	#
12	1.99017	0	1	17	#
13	1.99017	1	2	17	#
14	1.99017	2	3	17	#
15	1.99017	3	4	17	#
16	1.99017	4	5	17	#
17	1.99017	5	6	17	#
18	1.99017	6	7	17	#
19	1.99017	7	8	17	#
20	1.99017	8	9	17	#
21	1.99017	9	10	17	#
22	1.99017	10	11	17	#
23	1.99017	11	12	17	#
24	1.59214	12	13	17	#
25	1.59214	13	14	17	#
26	1.59214	14	15	17	#
