%% File generated by CATS v.2.1Thu May  9 13:09:06 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 16; Bids: 20; Distribution: scheduling; Runs: 1; Seed: 76
% Scheduling Distribution Parameters:
% max_length                = 10
% deviation                 = 0.500000
% prob_additional_deadline  = 0.700000
% additivity                = 0.200000



goods 16
bids 28
dummy 2

0	2.68418	0	1	2	16	#
1	0.383454	1	2	3	16	#
2	0.383454	2	3	4	16	#
3	0.383454	3	4	5	16	#
4	0.383454	4	5	6	16	#
5	0.383454	5	6	7	16	#
6	0.383454	6	7	8	16	#
7	0.383454	7	8	9	16	#
8	0.383454	8	9	10	16	#
9	0.383454	9	10	11	16	#
10	0.383454	10	11	12	16	#
11	0.383454	11	12	13	16	#
12	0.383454	12	13	14	16	#
13	0.357891	13	14	15	16	#
14	5.43636	0	1	2	17	#
15	0.836363	1	2	3	17	#
16	0.836363	2	3	4	17	#
17	0.836363	3	4	5	17	#
18	0.836363	4	5	6	17	#
19	0.836363	5	6	7	17	#
20	0.836363	6	7	8	17	#
21	0.836363	7	8	9	17	#
22	0.836363	8	9	10	17	#
23	0.836363	9	10	11	17	#
24	0.836363	10	11	12	17	#
25	0.836363	11	12	13	17	#
26	0.724848	12	13	14	17	#
27	0.724848	13	14	15	17	#
