%% File generated by CATS v.2.1Thu May  9 13:09:06 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 16; Bids: 20; Distribution: scheduling; Runs: 1; Seed: 59
% Scheduling Distribution Parameters:
% max_length                = 10
% deviation                 = 0.500000
% prob_additional_deadline  = 0.700000
% additivity                = 0.200000



goods 16
bids 21
dummy 2

0	14.1224	0	1	2	3	4	5	6	7	16	#
1	14.1224	1	2	3	4	5	6	7	8	16	#
2	14.1224	2	3	4	5	6	7	8	9	16	#
3	14.1224	3	4	5	6	7	8	9	10	16	#
4	14.1224	4	5	6	7	8	9	10	11	16	#
5	14.1224	5	6	7	8	9	10	11	12	16	#
6	14.1224	6	7	8	9	10	11	12	13	16	#
7	14.1224	7	8	9	10	11	12	13	14	16	#
8	14.1224	8	9	10	11	12	13	14	15	16	#
9	7.09106	0	1	2	3	4	17	#
10	3.54553	1	2	3	4	5	17	#
11	3.54553	2	3	4	5	6	17	#
12	3.54553	3	4	5	6	7	17	#
13	3.54553	4	5	6	7	8	17	#
14	2.02602	5	6	7	8	9	17	#
15	2.02602	6	7	8	9	10	17	#
16	2.02602	7	8	9	10	11	17	#
17	2.02602	8	9	10	11	12	17	#
18	2.02602	9	10	11	12	13	17	#
19	2.02602	10	11	12	13	14	17	#
20	1.89095	11	12	13	14	15	17	#
