%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 20; Bids: 50; Distribution: matching; Runs: 1; Seed: 31
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 20
bids 50
dummy 14

0	5.80464	2	16	#
1	6.8386	11	13	21	#
2	4.61606	11	17	21	#
3	5.12895	15	17	21	#
4	5.17095	1	12	22	#
5	4.65385	1	16	22	#
6	5.17095	5	16	22	#
7	3.28721	11	13	23	#
8	2.21887	11	17	23	#
9	2.46541	15	17	23	#
10	3.84396	0	13	24	#
11	3.45957	0	17	24	#
12	3.84396	4	17	24	#
13	1.92889	0	13	25	#
14	1.736	0	17	25	#
15	1.92889	4	17	25	#
16	2.60618	1	12	26	#
17	2.34556	1	16	26	#
18	2.60618	5	16	26	#
19	3.43082	1	12	27	#
20	3.08774	1	16	27	#
21	3.43082	5	16	27	#
22	6.69246	9	15	28	#
23	4.51741	9	19	28	#
24	5.01934	13	19	28	#
25	3.34624	0	18	#
26	1.93659	0	19	#
27	7.3561	2	5	31	#
28	4.96537	2	9	31	#
29	4.46883	2	13	31	#
30	4.02195	2	17	31	#
31	5.51707	6	9	31	#
32	4.96537	6	13	31	#
33	4.46883	6	17	31	#
34	5.51707	10	13	31	#
35	4.96537	10	17	31	#
36	5.51707	14	17	31	#
37	6.04332	11	13	32	#
38	4.07924	11	17	32	#
39	4.53249	15	17	32	#
40	13.8261	2	5	33	#
41	9.33264	2	9	33	#
42	8.39938	2	13	33	#
43	7.55944	2	17	33	#
44	10.3696	6	9	33	#
45	9.33264	6	13	33	#
46	8.39938	6	17	33	#
47	10.3696	10	13	33	#
48	9.33264	10	17	33	#
49	10.3696	14	17	33	#
