%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 20; Bids: 50; Distribution: matching; Runs: 1; Seed: 16
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 20
bids 52
dummy 15

0	4.13909	0	18	#
1	6.9417	2	16	#
2	2.75681	3	16	#
3	0.859652	3	5	23	#
4	0.773687	3	9	23	#
5	0.696318	3	13	23	#
6	0.859652	7	9	23	#
7	0.773687	7	13	23	#
8	0.859652	11	13	23	#
9	5.06364	2	5	24	#
10	3.41796	2	9	24	#
11	3.07616	2	13	24	#
12	2.76855	2	17	24	#
13	3.79773	6	9	24	#
14	3.41796	6	13	24	#
15	3.07616	6	17	24	#
16	3.79773	10	13	24	#
17	3.41796	10	17	24	#
18	3.79773	14	17	24	#
19	3.45345	6	9	25	#
20	2.33108	6	13	25	#
21	2.09797	6	17	25	#
22	2.59009	10	13	25	#
23	2.33108	10	17	25	#
24	2.59009	14	17	25	#
25	1.41148	11	13	26	#
26	0.952749	11	17	26	#
27	1.05861	15	17	26	#
28	0.899877	3	5	28	#
29	0.809889	3	9	28	#
30	0.7289	3	13	28	#
31	0.899877	7	9	28	#
32	0.809889	7	13	28	#
33	0.899877	11	13	28	#
34	6.47608	6	9	30	#
35	4.37135	6	13	30	#
36	3.93422	6	17	30	#
37	4.85706	10	13	30	#
38	4.37135	10	17	30	#
39	4.85706	14	17	30	#
40	1.19545	3	5	31	#
41	1.07591	3	9	31	#
42	0.968317	3	13	31	#
43	1.19545	7	9	31	#
44	1.07591	7	13	31	#
45	1.19545	11	13	31	#
46	7.83279	6	9	34	#
47	5.28713	6	13	34	#
48	4.75842	6	17	34	#
49	5.87459	10	13	34	#
50	5.28713	10	17	34	#
51	5.87459	14	17	34	#
