%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 20; Bids: 50; Distribution: matching; Runs: 1; Seed: 96
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 20
bids 52
dummy 15

0	4.81637	0	18	#
1	8.22172	2	16	#
2	9.60851	3	16	#
3	5.23078	3	5	23	#
4	4.7077	3	9	23	#
5	4.23693	3	13	23	#
6	5.23078	7	9	23	#
7	4.7077	7	13	23	#
8	5.23078	11	13	23	#
9	13.0558	2	5	24	#
10	8.81264	2	9	24	#
11	7.93138	2	13	24	#
12	7.13824	2	17	24	#
13	9.79182	6	9	24	#
14	8.81264	6	13	24	#
15	7.93138	6	17	24	#
16	9.79182	10	13	24	#
17	8.81264	10	17	24	#
18	9.79182	14	17	24	#
19	9.26536	6	9	25	#
20	6.25412	6	13	25	#
21	5.6287	6	17	25	#
22	6.94902	10	13	25	#
23	6.25412	10	17	25	#
24	6.94902	14	17	25	#
25	6.55087	11	13	26	#
26	4.42184	11	17	26	#
27	4.91316	15	17	26	#
28	4.19612	3	5	28	#
29	3.7765	3	9	28	#
30	3.39885	3	13	28	#
31	4.19612	7	9	28	#
32	3.7765	7	13	28	#
33	4.19612	11	13	28	#
34	11.1016	6	9	30	#
35	7.49356	6	13	30	#
36	6.74421	6	17	30	#
37	8.32618	10	13	30	#
38	7.49356	10	17	30	#
39	8.32618	14	17	30	#
40	4.95964	3	5	31	#
41	4.46367	3	9	31	#
42	4.0173	3	13	31	#
43	4.95964	7	9	31	#
44	4.46367	7	13	31	#
45	4.95964	11	13	31	#
46	9.64182	6	9	34	#
47	6.50823	6	13	34	#
48	5.8574	6	17	34	#
49	7.23136	10	13	34	#
50	6.50823	10	17	34	#
51	7.23136	14	17	34	#
