%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 20; Bids: 50; Distribution: matching; Runs: 1; Seed: 52
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 20
bids 56
dummy 14

0	5.66717	2	16	#
1	6.03841	0	18	#
2	3.8409	1	6	22	#
3	3.45681	1	10	22	#
4	3.11113	1	14	22	#
5	3.8409	5	10	22	#
6	3.45681	5	14	22	#
7	3.8409	9	14	22	#
8	1.77567	5	11	23	#
9	1.19857	5	15	23	#
10	1.07872	5	19	23	#
11	1.33175	9	15	23	#
12	1.19857	9	19	23	#
13	1.33175	13	19	23	#
14	3.67492	0	19	#
15	3.59027	1	7	26	#
16	2.42343	1	11	26	#
17	2.18109	1	15	26	#
18	1.96298	1	19	26	#
19	2.6927	5	11	26	#
20	2.42343	5	15	26	#
21	2.18109	5	19	26	#
22	2.6927	9	15	26	#
23	2.42343	9	19	26	#
24	2.6927	13	19	26	#
25	2.21158	1	6	27	#
26	1.99042	1	10	27	#
27	1.79138	1	14	27	#
28	2.21158	5	10	27	#
29	1.99042	5	14	27	#
30	2.21158	9	14	27	#
31	3.84234	5	11	28	#
32	2.59358	5	15	28	#
33	2.33422	5	19	28	#
34	2.88175	9	15	28	#
35	2.59358	9	19	28	#
36	2.88175	13	19	28	#
37	3.33131	1	6	29	#
38	2.99818	1	10	29	#
39	2.69836	1	14	29	#
40	3.33131	5	10	29	#
41	2.99818	5	14	29	#
42	3.33131	9	14	29	#
43	5.40156	1	12	31	#
44	3.64605	1	16	31	#
45	4.05117	5	16	31	#
46	6.33802	1	6	33	#
47	4.27816	1	10	33	#
48	3.85035	1	14	33	#
49	3.46531	1	18	33	#
50	4.75352	5	10	33	#
51	4.27816	5	14	33	#
52	3.85035	5	18	33	#
53	4.75352	9	14	33	#
54	4.27816	9	18	33	#
55	4.75352	13	18	33	#
