%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 20; Bids: 50; Distribution: matching; Runs: 1; Seed: 84
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 20
bids 56
dummy 14

0	2.41739	2	16	#
1	2.88957	0	18	#
2	4.91107	1	6	22	#
3	4.41997	1	10	22	#
4	3.97797	1	14	22	#
5	4.91107	5	10	22	#
6	4.41997	5	14	22	#
7	4.91107	9	14	22	#
8	17.9561	5	11	23	#
9	12.1204	5	15	23	#
10	10.9083	5	19	23	#
11	13.4671	9	15	23	#
12	12.1204	9	19	23	#
13	13.4671	13	19	23	#
14	7.9491	0	19	#
15	6.63367	1	7	26	#
16	4.47773	1	11	26	#
17	4.02996	1	15	26	#
18	3.62696	1	19	26	#
19	4.97526	5	11	26	#
20	4.47773	5	15	26	#
21	4.02996	5	19	26	#
22	4.97526	9	15	26	#
23	4.47773	9	19	26	#
24	4.97526	13	19	26	#
25	3.66583	1	6	27	#
26	3.29924	1	10	27	#
27	2.96932	1	14	27	#
28	3.66583	5	10	27	#
29	3.29924	5	14	27	#
30	3.66583	9	14	27	#
31	12.4635	5	11	28	#
32	8.41289	5	15	28	#
33	7.5716	5	19	28	#
34	9.34765	9	15	28	#
35	8.41289	9	19	28	#
36	9.34765	13	19	28	#
37	6.82238	1	6	29	#
38	6.14014	1	10	29	#
39	5.52612	1	14	29	#
40	6.82238	5	10	29	#
41	6.14014	5	14	29	#
42	6.82238	9	14	29	#
43	10.311	1	12	31	#
44	6.95995	1	16	31	#
45	7.73327	5	16	31	#
46	6.24505	1	6	33	#
47	4.21541	1	10	33	#
48	3.79387	1	14	33	#
49	3.41448	1	18	33	#
50	4.68379	5	10	33	#
51	4.21541	5	14	33	#
52	3.79387	5	18	33	#
53	4.68379	9	14	33	#
54	4.21541	9	18	33	#
55	4.68379	13	18	33	#
