%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 20; Bids: 50; Distribution: matching; Runs: 1; Seed: 24
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 20
bids 52
dummy 15

0	3.50677	0	18	#
1	4.99939	2	16	#
2	0.745706	3	16	#
3	3.3825	3	5	23	#
4	3.04425	3	9	23	#
5	2.73983	3	13	23	#
6	3.3825	7	9	23	#
7	3.04425	7	13	23	#
8	3.3825	11	13	23	#
9	12.5567	2	5	24	#
10	8.47574	2	9	24	#
11	7.62817	2	13	24	#
12	6.86535	2	17	24	#
13	9.41749	6	9	24	#
14	8.47574	6	13	24	#
15	7.62817	6	17	24	#
16	9.41749	10	13	24	#
17	8.47574	10	17	24	#
18	9.41749	14	17	24	#
19	9.85681	6	9	25	#
20	6.65334	6	13	25	#
21	5.98801	6	17	25	#
22	7.3926	10	13	25	#
23	6.65334	10	17	25	#
24	7.3926	14	17	25	#
25	4.50058	11	13	26	#
26	3.03789	11	17	26	#
27	3.37544	15	17	26	#
28	5.138	3	5	28	#
29	4.6242	3	9	28	#
30	4.16178	3	13	28	#
31	5.138	7	9	28	#
32	4.6242	7	13	28	#
33	5.138	11	13	28	#
34	9.4277	6	9	30	#
35	6.3637	6	13	30	#
36	5.72733	6	17	30	#
37	7.07077	10	13	30	#
38	6.3637	10	17	30	#
39	7.07077	14	17	30	#
40	2.9289	3	5	31	#
41	2.63601	3	9	31	#
42	2.37241	3	13	31	#
43	2.9289	7	9	31	#
44	2.63601	7	13	31	#
45	2.9289	11	13	31	#
46	14.1612	6	9	34	#
47	9.55881	6	13	34	#
48	8.60293	6	17	34	#
49	10.6209	10	13	34	#
50	9.55881	10	17	34	#
51	10.6209	14	17	34	#
