%% File generated by CATS v.2.1Thu May  9 13:09:06 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 20; Bids: 50; Distribution: scheduling; Runs: 1; Seed: 66
% Scheduling Distribution Parameters:
% max_length                = 10
% deviation                 = 0.500000
% prob_additional_deadline  = 0.700000
% additivity                = 0.200000



goods 20
bids 50
dummy 5

0	21.139	0	1	2	3	4	5	6	7	8	9	20	#
1	21.139	1	2	3	4	5	6	7	8	9	10	20	#
2	7.71729	0	1	2	3	4	5	21	#
3	7.71729	1	2	3	4	5	6	21	#
4	7.71729	2	3	4	5	6	7	21	#
5	7.71729	3	4	5	6	7	8	21	#
6	7.71729	4	5	6	7	8	9	21	#
7	7.71729	5	6	7	8	9	10	21	#
8	7.71729	6	7	8	9	10	11	21	#
9	5.4503	0	1	2	3	4	5	22	#
10	5.4503	1	2	3	4	5	6	22	#
11	5.4503	2	3	4	5	6	7	22	#
12	5.4503	3	4	5	6	7	8	22	#
13	5.4503	4	5	6	7	8	9	22	#
14	5.4503	5	6	7	8	9	10	22	#
15	5.4503	6	7	8	9	10	11	22	#
16	3.52667	7	8	9	10	11	12	22	#
17	3.52667	8	9	10	11	12	13	22	#
18	3.52667	9	10	11	12	13	14	22	#
19	3.52667	10	11	12	13	14	15	22	#
20	3.52667	11	12	13	14	15	16	22	#
21	3.52667	12	13	14	15	16	17	22	#
22	3.15544	13	14	15	16	17	18	22	#
23	3.15544	14	15	16	17	18	19	22	#
24	1.37594	0	23	#
25	1.37594	1	23	#
26	1.37594	2	23	#
27	1.37594	3	23	#
28	1.37594	4	23	#
29	1.37594	5	23	#
30	1.09778	0	24	#
31	1.09778	1	24	#
32	1.09778	2	24	#
33	1.09778	3	24	#
34	1.09778	4	24	#
35	1.09778	5	24	#
36	1.09778	6	24	#
37	1.09778	7	24	#
38	1.09778	8	24	#
39	1.09778	9	24	#
40	1.09778	10	24	#
41	1.09778	11	24	#
42	1.09778	12	24	#
43	1.09778	13	24	#
44	1.09778	14	24	#
45	0.853833	15	24	#
46	0.853833	16	24	#
47	0.853833	17	24	#
48	0.853833	18	24	#
49	0.808894	19	24	#
