%% File generated by CATS v.2.1Thu May  9 13:09:06 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 20; Bids: 50; Distribution: scheduling; Runs: 1; Seed: 37
% Scheduling Distribution Parameters:
% max_length                = 10
% deviation                 = 0.500000
% prob_additional_deadline  = 0.700000
% additivity                = 0.200000



goods 20
bids 56
dummy 5

0	3.43395	0	1	2	20	#
1	3.43395	1	2	3	20	#
2	3.43395	2	3	4	20	#
3	3.43395	3	4	5	20	#
4	3.43395	4	5	6	20	#
5	3.43395	5	6	7	20	#
6	3.43395	6	7	8	20	#
7	3.43395	7	8	9	20	#
8	3.43395	8	9	10	20	#
9	3.43395	9	10	11	20	#
10	3.43395	10	11	12	20	#
11	3.43395	11	12	13	20	#
12	3.43395	12	13	14	20	#
13	3.43395	13	14	15	20	#
14	3.43395	14	15	16	20	#
15	3.43395	15	16	17	20	#
16	3.43395	16	17	18	20	#
17	3.43395	17	18	19	20	#
18	20.2328	0	1	2	3	4	5	6	7	8	9	21	#
19	20.2328	1	2	3	4	5	6	7	8	9	10	21	#
20	15.5637	2	3	4	5	6	7	8	9	10	11	21	#
21	15.5637	3	4	5	6	7	8	9	10	11	12	21	#
22	15.5637	4	5	6	7	8	9	10	11	12	13	21	#
23	3.86351	0	1	2	22	#
24	3.86351	1	2	3	22	#
25	3.86351	2	3	4	22	#
26	3.86351	3	4	5	22	#
27	3.86351	4	5	6	22	#
28	3.86351	5	6	7	22	#
29	3.86351	6	7	8	22	#
30	3.86351	7	8	9	22	#
31	3.86351	8	9	10	22	#
32	2.93514	0	1	2	23	#
33	2.93514	1	2	3	23	#
34	2.93514	2	3	4	23	#
35	2.93514	3	4	5	23	#
36	2.93514	4	5	6	23	#
37	2.93514	5	6	7	23	#
38	2.93514	6	7	8	23	#
39	2.34811	7	8	9	23	#
40	2.34811	8	9	10	23	#
41	2.01622	0	1	2	24	#
42	2.01622	1	2	3	24	#
43	2.01622	2	3	4	24	#
44	2.01622	3	4	5	24	#
45	2.01622	4	5	6	24	#
46	2.01622	5	6	7	24	#
47	2.01622	6	7	8	24	#
48	2.01622	7	8	9	24	#
49	2.01622	8	9	10	24	#
50	2.01622	9	10	11	24	#
51	2.01622	10	11	12	24	#
52	2.01622	11	12	13	24	#
53	2.01622	12	13	14	24	#
54	2.01622	13	14	15	24	#
55	2.01622	14	15	16	24	#
