%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 20; Bids: 50; Distribution: matching; Runs: 1; Seed: 92
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 20
bids 56
dummy 14

0	1.68893	2	16	#
1	4.04077	13	18	33	#
2	2.84519	1	6	22	#
3	2.56067	1	10	22	#
4	2.3046	1	14	22	#
5	2.84519	5	10	22	#
6	2.56067	5	14	22	#
7	2.84519	9	14	22	#
8	7.37058	5	11	23	#
9	4.97514	5	15	23	#
10	4.47763	5	19	23	#
11	5.52794	9	15	23	#
12	4.97514	9	19	23	#
13	5.52794	13	19	23	#
14	5.4794	13	19	26	#
15	6.32096	0	19	#
16	7.30587	1	7	26	#
17	4.93146	1	11	26	#
18	4.43831	1	15	26	#
19	3.99448	1	19	26	#
20	5.4794	5	11	26	#
21	4.93146	5	15	26	#
22	4.43831	5	19	26	#
23	5.4794	9	15	26	#
24	4.93146	9	19	26	#
25	3.74997	1	6	27	#
26	3.37497	1	10	27	#
27	3.03747	1	14	27	#
28	3.74997	5	10	27	#
29	3.37497	5	14	27	#
30	3.74997	9	14	27	#
31	7.74728	5	11	28	#
32	5.22942	5	15	28	#
33	4.70647	5	19	28	#
34	5.81046	9	15	28	#
35	5.22942	9	19	28	#
36	5.81046	13	19	28	#
37	2.02475	1	6	29	#
38	1.82227	1	10	29	#
39	1.64005	1	14	29	#
40	2.02475	5	10	29	#
41	1.82227	5	14	29	#
42	2.02475	9	14	29	#
43	6.00521	1	12	31	#
44	4.05351	1	16	31	#
45	4.5039	5	16	31	#
46	2.30766	0	18	#
47	5.38769	1	6	33	#
48	3.63669	1	10	33	#
49	3.27302	1	14	33	#
50	2.94572	1	18	33	#
51	4.04077	5	10	33	#
52	3.63669	5	14	33	#
53	3.27302	5	18	33	#
54	4.04077	9	14	33	#
55	3.63669	9	18	33	#
