%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 20; Bids: 50; Distribution: matching; Runs: 1; Seed: 49
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 20
bids 51
dummy 16

0	10.0924	3	16	#
1	2.65861	11	13	23	#
2	8.26246	0	18	#
3	2.65861	3	5	23	#
4	2.39275	3	9	23	#
5	2.15347	3	13	23	#
6	2.65861	7	9	23	#
7	2.39275	7	13	23	#
8	2.87601	1	6	25	#
9	1.94131	1	10	25	#
10	1.74718	1	14	25	#
11	1.57246	1	18	25	#
12	2.15701	5	10	25	#
13	1.94131	5	14	25	#
14	1.74718	5	18	25	#
15	2.15701	9	14	25	#
16	1.94131	9	18	25	#
17	2.15701	13	18	25	#
18	2.47885	2	5	26	#
19	1.67322	2	9	26	#
20	1.5059	2	13	26	#
21	1.35531	2	17	26	#
22	1.85913	6	9	26	#
23	1.67322	6	13	26	#
24	1.5059	6	17	26	#
25	1.85913	10	13	26	#
26	1.67322	10	17	26	#
27	1.85913	14	17	26	#
28	2.81417	10	13	27	#
29	1.89956	10	17	27	#
30	2.11063	14	17	27	#
31	6.91775	2	16	#
32	8.53887	9	15	29	#
33	5.76374	9	19	29	#
34	6.40415	13	19	29	#
35	8.44065	1	12	30	#
36	5.69744	1	16	30	#
37	6.33049	5	16	30	#
38	5.38595	1	12	32	#
39	3.63551	1	16	32	#
40	4.03946	5	16	32	#
41	10.6437	0	19	#
42	5.12989	6	9	34	#
43	3.46267	6	13	34	#
44	3.11641	6	17	34	#
45	3.84741	10	13	34	#
46	3.46267	10	17	34	#
47	3.84741	14	17	34	#
48	6.70751	0	13	35	#
49	6.03676	0	17	35	#
50	6.70751	4	17	35	#
