%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 20; Bids: 50; Distribution: matching; Runs: 1; Seed: 87
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 20
bids 50
dummy 14

0	4.42093	2	16	#
1	3.68244	11	13	21	#
2	2.48565	11	17	21	#
3	2.76183	15	17	21	#
4	2.85535	1	12	22	#
5	2.56982	1	16	22	#
6	2.85535	5	16	22	#
7	2.17846	11	13	23	#
8	1.47046	11	17	23	#
9	1.63384	15	17	23	#
10	5.54925	0	13	24	#
11	4.99433	0	17	24	#
12	5.54925	4	17	24	#
13	4.40508	0	13	25	#
14	3.96458	0	17	25	#
15	4.40508	4	17	25	#
16	2.55353	1	12	26	#
17	2.29818	1	16	26	#
18	2.55353	5	16	26	#
19	7.12792	1	12	27	#
20	6.41512	1	16	27	#
21	7.12792	5	16	27	#
22	2.25229	9	15	28	#
23	1.5203	9	19	28	#
24	1.68922	13	19	28	#
25	6.00628	0	18	#
26	7.98726	0	19	#
27	2.32379	2	5	31	#
28	1.56856	2	9	31	#
29	1.4117	2	13	31	#
30	1.27053	2	17	31	#
31	1.74284	6	9	31	#
32	1.56856	6	13	31	#
33	1.4117	6	17	31	#
34	1.74284	10	13	31	#
35	1.56856	10	17	31	#
36	1.74284	14	17	31	#
37	3.29623	11	13	32	#
38	2.22496	11	17	32	#
39	2.47217	15	17	32	#
40	2.10824	2	5	33	#
41	1.42306	2	9	33	#
42	1.28075	2	13	33	#
43	1.15268	2	17	33	#
44	1.58118	6	9	33	#
45	1.42306	6	13	33	#
46	1.28075	6	17	33	#
47	1.58118	10	13	33	#
48	1.42306	10	17	33	#
49	1.58118	14	17	33	#
