%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 20; Bids: 50; Distribution: matching; Runs: 1; Seed: 41
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 20
bids 51
dummy 16

0	12.0287	3	16	#
1	5.97087	11	13	23	#
2	8.40413	0	18	#
3	5.97087	3	5	23	#
4	5.37378	3	9	23	#
5	4.8364	3	13	23	#
6	5.97087	7	9	23	#
7	5.37378	7	13	23	#
8	9.67494	1	6	25	#
9	6.53058	1	10	25	#
10	5.87753	1	14	25	#
11	5.28977	1	18	25	#
12	7.2562	5	10	25	#
13	6.53058	5	14	25	#
14	5.87753	5	18	25	#
15	7.2562	9	14	25	#
16	6.53058	9	18	25	#
17	7.2562	13	18	25	#
18	7.56227	2	5	26	#
19	5.10453	2	9	26	#
20	4.59408	2	13	26	#
21	4.13467	2	17	26	#
22	5.6717	6	9	26	#
23	5.10453	6	13	26	#
24	4.59408	6	17	26	#
25	5.6717	10	13	26	#
26	5.10453	10	17	26	#
27	5.6717	14	17	26	#
28	5.5584	10	13	27	#
29	3.75192	10	17	27	#
30	4.1688	14	17	27	#
31	5.30892	2	16	#
32	10.6567	9	15	29	#
33	7.19326	9	19	29	#
34	7.99251	13	19	29	#
35	12.3108	1	12	30	#
36	8.30979	1	16	30	#
37	9.2331	5	16	30	#
38	11.1928	1	12	32	#
39	7.55512	1	16	32	#
40	8.39458	5	16	32	#
41	11.5718	0	19	#
42	9.02813	6	9	34	#
43	6.09399	6	13	34	#
44	5.48459	6	17	34	#
45	6.7711	10	13	34	#
46	6.09399	10	17	34	#
47	6.7711	14	17	34	#
48	6.51896	0	13	35	#
49	5.86707	0	17	35	#
50	6.51896	4	17	35	#
