%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 24; Bids: 50; Distribution: matching; Runs: 1; Seed: 80
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 24
bids 51
dummy 15

0	3.03212	0	22	#
1	7.16542	2	20	#
2	6.71714	3	20	#
3	1.80435	3	5	27	#
4	1.21793	3	9	27	#
5	1.09614	3	13	27	#
6	0.986527	3	17	27	#
7	1.35326	7	9	27	#
8	1.21793	7	13	27	#
9	1.09614	7	17	27	#
10	1.35326	11	13	27	#
11	1.21793	11	17	27	#
12	1.35326	15	17	27	#
13	2.89088	14	17	28	#
14	1.95134	14	21	28	#
15	2.16816	18	21	28	#
16	2.15485	14	17	29	#
17	1.45453	14	21	29	#
18	1.61614	18	21	29	#
19	2.06392	3	5	30	#
20	1.39314	3	9	30	#
21	1.25383	3	13	30	#
22	1.12845	3	17	30	#
23	1.54794	7	9	30	#
24	1.39314	7	13	30	#
25	1.25383	7	17	30	#
26	1.54794	11	13	30	#
27	1.39314	11	17	30	#
28	1.54794	15	17	30	#
29	1.54548	15	17	32	#
30	1.0432	15	21	32	#
31	1.15911	19	21	32	#
32	2.65014	6	9	34	#
33	1.78885	6	13	34	#
34	1.60996	6	17	34	#
35	1.44897	6	21	34	#
36	1.98761	10	13	34	#
37	1.78885	10	17	34	#
38	1.60996	10	21	34	#
39	1.98761	14	17	34	#
40	1.78885	14	21	34	#
41	1.98761	18	21	34	#
42	1.18325	11	13	35	#
43	0.798692	11	17	35	#
44	0.718823	11	21	35	#
45	0.887435	15	17	35	#
46	0.798692	15	21	35	#
47	0.887435	19	21	35	#
48	1.33235	14	17	38	#
49	0.899336	14	21	38	#
50	0.999263	18	21	38	#
