%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 24; Bids: 50; Distribution: matching; Runs: 1; Seed: 24
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 24
bids 51
dummy 12

0	3.50677	0	22	#
1	4.99939	2	20	#
2	0.745706	3	20	#
3	3.3825	3	5	27	#
4	3.04425	3	9	27	#
5	2.73983	3	13	27	#
6	3.3825	7	9	27	#
7	3.04425	7	13	27	#
8	3.3825	11	13	27	#
9	12.5567	6	9	28	#
10	8.47574	6	13	28	#
11	7.62817	6	17	28	#
12	6.86535	6	21	28	#
13	9.41749	10	13	28	#
14	8.47574	10	17	28	#
15	7.62817	10	21	28	#
16	9.41749	14	17	28	#
17	8.47574	14	21	28	#
18	9.41749	18	21	28	#
19	9.85681	6	9	29	#
20	6.65334	6	13	29	#
21	5.98801	6	17	29	#
22	5.38921	6	21	29	#
23	7.3926	10	13	29	#
24	6.65334	10	17	29	#
25	5.98801	10	21	29	#
26	7.3926	14	17	29	#
27	6.65334	14	21	29	#
28	7.3926	18	21	29	#
29	4.50058	11	13	30	#
30	3.03789	11	17	30	#
31	2.7341	11	21	30	#
32	3.37544	15	17	30	#
33	3.03789	15	21	30	#
34	3.37544	19	21	30	#
35	6.85067	7	9	32	#
36	4.6242	7	13	32	#
37	4.16178	7	17	32	#
38	3.7456	7	21	32	#
39	5.138	11	13	32	#
40	4.6242	11	17	32	#
41	4.16178	11	21	32	#
42	5.138	15	17	32	#
43	4.6242	15	21	32	#
44	5.138	19	21	32	#
45	9.4277	14	17	34	#
46	6.3637	14	21	34	#
47	7.07077	18	21	34	#
48	3.9052	15	17	35	#
49	2.63601	15	21	35	#
50	2.9289	19	21	35	#
