%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 24; Bids: 50; Distribution: matching; Runs: 1; Seed: 96
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 24
bids 55
dummy 12

0	4.81637	0	22	#
1	8.22172	2	20	#
2	9.60851	3	20	#
3	6.97437	3	5	27	#
4	4.7077	3	9	27	#
5	4.23693	3	13	27	#
6	3.81324	3	17	27	#
7	5.23078	7	9	27	#
8	4.7077	7	13	27	#
9	4.23693	7	17	27	#
10	5.23078	11	13	27	#
11	4.7077	11	17	27	#
12	5.23078	15	17	27	#
13	13.0558	10	13	28	#
14	8.81264	10	17	28	#
15	7.93138	10	21	28	#
16	9.79182	14	17	28	#
17	8.81264	14	21	28	#
18	9.79182	18	21	28	#
19	9.26536	2	5	29	#
20	6.25412	2	9	29	#
21	5.6287	2	13	29	#
22	5.06583	2	17	29	#
23	6.94902	6	9	29	#
24	6.25412	6	13	29	#
25	5.6287	6	17	29	#
26	6.94902	10	13	29	#
27	6.25412	10	17	29	#
28	6.94902	14	17	29	#
29	6.55087	7	9	30	#
30	4.42184	7	13	30	#
31	3.97966	7	17	30	#
32	3.58169	7	21	30	#
33	4.91316	11	13	30	#
34	4.42184	11	17	30	#
35	3.97966	11	21	30	#
36	4.91316	15	17	30	#
37	4.42184	15	21	30	#
38	4.91316	19	21	30	#
39	5.59482	15	17	32	#
40	3.7765	15	21	32	#
41	4.19612	19	21	32	#
42	11.1016	14	17	34	#
43	7.49356	14	21	34	#
44	8.32618	18	21	34	#
45	6.61285	3	5	35	#
46	4.46367	3	9	35	#
47	4.0173	3	13	35	#
48	3.61557	3	17	35	#
49	4.95964	7	9	35	#
50	4.46367	7	13	35	#
51	4.0173	7	17	35	#
52	4.95964	11	13	35	#
53	4.46367	11	17	35	#
54	4.95964	15	17	35	#
