%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 24; Bids: 50; Distribution: matching; Runs: 1; Seed: 52
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 24
bids 51
dummy 12

0	5.66717	2	20	#
1	6.03841	0	22	#
2	5.1212	9	14	26	#
3	3.45681	9	18	26	#
4	3.11113	9	22	26	#
5	3.8409	13	18	26	#
6	3.45681	13	22	26	#
7	3.8409	17	22	26	#
8	1.77567	13	19	27	#
9	1.19857	13	23	27	#
10	1.33175	17	23	27	#
11	3.67492	0	23	#
12	3.59027	9	15	30	#
13	2.42343	9	19	30	#
14	2.18109	9	23	30	#
15	2.6927	13	19	30	#
16	2.42343	13	23	30	#
17	2.6927	17	23	30	#
18	2.94878	5	10	31	#
19	1.99042	5	14	31	#
20	1.79138	5	18	31	#
21	1.61224	5	22	31	#
22	2.21158	9	14	31	#
23	1.99042	9	18	31	#
24	1.79138	9	22	31	#
25	2.21158	13	18	31	#
26	1.99042	13	22	31	#
27	2.21158	17	22	31	#
28	3.84234	5	11	32	#
29	2.59358	5	15	32	#
30	2.33422	5	19	32	#
31	2.1008	5	23	32	#
32	2.88175	9	15	32	#
33	2.59358	9	19	32	#
34	2.33422	9	23	32	#
35	2.88175	13	19	32	#
36	2.59358	13	23	32	#
37	2.88175	17	23	32	#
38	4.44175	1	6	33	#
39	2.99818	1	10	33	#
40	2.69836	1	14	33	#
41	2.42853	1	18	33	#
42	3.33131	5	10	33	#
43	2.99818	5	14	33	#
44	2.69836	5	18	33	#
45	3.33131	9	14	33	#
46	2.99818	9	18	33	#
47	3.33131	13	18	33	#
48	5.40156	1	16	35	#
49	3.64605	1	20	35	#
50	4.05117	5	20	35	#
