%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 24; Bids: 50; Distribution: matching; Runs: 1; Seed: 47
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 24
bids 56
dummy 13

0	6.71299	2	20	#
1	8.50298	3	5	25	#
2	7.65268	3	9	25	#
3	6.88741	3	13	25	#
4	8.50298	7	9	25	#
5	7.65268	7	13	25	#
6	8.50298	11	13	25	#
7	6.19027	1	16	26	#
8	5.57124	1	20	26	#
9	6.19027	5	20	26	#
10	15.87	7	9	27	#
11	10.7123	7	13	27	#
12	9.64104	7	17	27	#
13	8.67694	7	21	27	#
14	11.9025	11	13	27	#
15	10.7123	11	17	27	#
16	9.64104	11	21	27	#
17	11.9025	15	17	27	#
18	10.7123	15	21	27	#
19	11.9025	19	21	27	#
20	4.36437	0	17	28	#
21	3.92793	0	21	28	#
22	4.36437	4	21	28	#
23	5.74602	0	17	29	#
24	5.17142	0	21	29	#
25	5.74602	4	21	29	#
26	3.77482	1	16	30	#
27	3.39734	1	20	30	#
28	3.77482	5	20	30	#
29	3.74406	1	16	31	#
30	3.36965	1	20	31	#
31	3.74406	5	20	31	#
32	9.57699	9	15	32	#
33	6.46447	9	19	32	#
34	5.81802	9	23	32	#
35	7.18274	13	19	32	#
36	6.46447	13	23	32	#
37	7.18274	17	23	32	#
38	5.66175	0	22	#
39	2.78732	0	23	#
40	11.0588	2	5	35	#
41	9.95295	2	9	35	#
42	8.95766	2	13	35	#
43	11.0588	6	9	35	#
44	9.95295	6	13	35	#
45	11.0588	10	13	35	#
46	9.88611	7	9	36	#
47	6.67312	7	13	36	#
48	6.00581	7	17	36	#
49	5.40523	7	21	36	#
50	7.41458	11	13	36	#
51	6.67312	11	17	36	#
52	6.00581	11	21	36	#
53	7.41458	15	17	36	#
54	6.67312	15	21	36	#
55	7.41458	19	21	36	#
