%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 24; Bids: 50; Distribution: matching; Runs: 1; Seed: 73
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 24
bids 54
dummy 17

0	10.873	3	20	#
1	5.32613	0	22	#
2	6.77789	15	17	27	#
3	4.57508	15	21	27	#
4	5.08342	19	21	27	#
5	1.00412	13	18	29	#
6	0.677778	13	22	29	#
7	0.753086	17	22	29	#
8	1.64456	14	17	30	#
9	1.11008	14	21	30	#
10	1.23342	18	21	30	#
11	0.533132	2	5	31	#
12	0.479819	2	9	31	#
13	0.431837	2	13	31	#
14	0.533132	6	9	31	#
15	0.479819	6	13	31	#
16	0.533132	10	13	31	#
17	5.1367	2	20	#
18	7.02756	1	7	33	#
19	6.3248	1	11	33	#
20	5.69232	1	15	33	#
21	7.02756	5	11	33	#
22	6.3248	5	15	33	#
23	7.02756	9	15	33	#
24	5.40972	1	16	34	#
25	3.65156	1	20	34	#
26	4.05729	5	20	34	#
27	3.4929	1	16	36	#
28	2.3577	1	20	36	#
29	2.61967	5	20	36	#
30	6.41039	0	23	#
31	0.6589	6	9	38	#
32	0.444757	6	13	38	#
33	0.400282	6	17	38	#
34	0.360253	6	21	38	#
35	0.494175	10	13	38	#
36	0.444757	10	17	38	#
37	0.400282	10	21	38	#
38	0.494175	14	17	38	#
39	0.444757	14	21	38	#
40	0.494175	18	21	38	#
41	5.66426	0	17	39	#
42	5.09783	0	21	39	#
43	5.66426	4	21	39	#
44	1.09793	6	9	40	#
45	0.741104	6	13	40	#
46	0.666993	6	17	40	#
47	0.600294	6	21	40	#
48	0.823449	10	13	40	#
49	0.741104	10	17	40	#
50	0.666993	10	21	40	#
51	0.823449	14	17	40	#
52	0.741104	14	21	40	#
53	0.823449	18	21	40	#
