%% File generated by CATS v.2.1Thu May  9 13:09:07 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 24; Bids: 50; Distribution: scheduling; Runs: 1; Seed: 56
% Scheduling Distribution Parameters:
% max_length                = 10
% deviation                 = 0.500000
% prob_additional_deadline  = 0.700000
% additivity                = 0.200000



goods 24
bids 65
dummy 5

0	9.8069	0	1	2	3	4	5	6	24	#
1	9.8069	1	2	3	4	5	6	7	24	#
2	9.8069	2	3	4	5	6	7	8	24	#
3	9.8069	3	4	5	6	7	8	9	24	#
4	9.8069	4	5	6	7	8	9	10	24	#
5	9.8069	5	6	7	8	9	10	11	24	#
6	9.8069	6	7	8	9	10	11	12	24	#
7	9.8069	7	8	9	10	11	12	13	24	#
8	9.8069	8	9	10	11	12	13	14	24	#
9	9.8069	9	10	11	12	13	14	15	24	#
10	9.8069	10	11	12	13	14	15	16	24	#
11	4.70601	0	1	2	3	4	25	#
12	4.70601	1	2	3	4	5	25	#
13	3.92167	2	3	4	5	6	25	#
14	2.61445	3	4	5	6	7	25	#
15	2.61445	4	5	6	7	8	25	#
16	2.61445	5	6	7	8	9	25	#
17	1.56867	6	7	8	9	10	25	#
18	1.56867	7	8	9	10	11	25	#
19	1.56867	8	9	10	11	12	25	#
20	1.56867	9	10	11	12	13	25	#
21	1.56867	10	11	12	13	14	25	#
22	1.56867	11	12	13	14	15	25	#
23	6.91144	0	1	2	3	26	#
24	6.91144	1	2	3	4	26	#
25	6.91144	2	3	4	5	26	#
26	6.91144	3	4	5	6	26	#
27	6.91144	4	5	6	7	26	#
28	6.91144	5	6	7	8	26	#
29	6.91144	6	7	8	9	26	#
30	6.91144	7	8	9	10	26	#
31	13.544	0	1	2	3	4	5	6	7	27	#
32	13.544	1	2	3	4	5	6	7	8	27	#
33	13.544	2	3	4	5	6	7	8	9	27	#
34	13.544	3	4	5	6	7	8	9	10	27	#
35	13.544	4	5	6	7	8	9	10	11	27	#
36	13.544	5	6	7	8	9	10	11	12	27	#
37	13.544	6	7	8	9	10	11	12	13	27	#
38	13.544	7	8	9	10	11	12	13	14	27	#
39	9.48077	8	9	10	11	12	13	14	15	27	#
40	9.48077	9	10	11	12	13	14	15	16	27	#
41	9.48077	10	11	12	13	14	15	16	17	27	#
42	9.48077	11	12	13	14	15	16	17	18	27	#
43	9.48077	12	13	14	15	16	17	18	19	27	#
44	9.48077	13	14	15	16	17	18	19	20	27	#
45	8.24415	14	15	16	17	18	19	20	21	27	#
46	8.24415	15	16	17	18	19	20	21	22	27	#
47	8.24415	16	17	18	19	20	21	22	23	27	#
48	7.20828	0	1	2	3	4	5	6	7	28	#
49	7.20828	1	2	3	4	5	6	7	8	28	#
50	7.20828	2	3	4	5	6	7	8	9	28	#
51	7.20828	3	4	5	6	7	8	9	10	28	#
52	7.20828	4	5	6	7	8	9	10	11	28	#
53	7.20828	5	6	7	8	9	10	11	12	28	#
54	7.20828	6	7	8	9	10	11	12	13	28	#
55	7.20828	7	8	9	10	11	12	13	14	28	#
56	7.20828	8	9	10	11	12	13	14	15	28	#
57	7.20828	9	10	11	12	13	14	15	16	28	#
58	7.20828	10	11	12	13	14	15	16	17	28	#
59	7.20828	11	12	13	14	15	16	17	18	28	#
60	7.20828	12	13	14	15	16	17	18	19	28	#
61	7.20828	13	14	15	16	17	18	19	20	28	#
62	7.20828	14	15	16	17	18	19	20	21	28	#
63	7.20828	15	16	17	18	19	20	21	22	28	#
64	7.20828	16	17	18	19	20	21	22	23	28	#
