%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 24; Bids: 50; Distribution: matching; Runs: 1; Seed: 63
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 24
bids 54
dummy 13

0	3.15592	2	20	#
1	2.15375	15	17	25	#
2	1.45378	15	21	25	#
3	1.61531	19	21	25	#
4	1.02586	1	16	26	#
5	0.923275	1	20	26	#
6	1.02586	5	20	26	#
7	3.13816	3	5	27	#
8	2.11826	3	9	27	#
9	1.90643	3	13	27	#
10	1.71579	3	17	27	#
11	2.35362	7	9	27	#
12	2.11826	7	13	27	#
13	1.90643	7	17	27	#
14	2.35362	11	13	27	#
15	2.11826	11	17	27	#
16	2.35362	15	17	27	#
17	0.678678	0	17	28	#
18	0.61081	0	21	28	#
19	0.678678	4	21	28	#
20	0.745627	0	17	29	#
21	0.671065	0	21	29	#
22	0.745627	4	21	29	#
23	0.748618	1	16	30	#
24	0.673756	1	20	30	#
25	0.748618	5	20	30	#
26	0.552255	1	16	31	#
27	0.49703	1	20	31	#
28	0.552255	5	20	31	#
29	1.47372	13	19	32	#
30	0.99476	13	23	32	#
31	1.10529	17	23	32	#
32	3.02546	0	22	#
33	1.70538	0	23	#
34	4.80925	6	9	35	#
35	3.24624	6	13	35	#
36	2.92162	6	17	35	#
37	2.62946	6	21	35	#
38	3.60694	10	13	35	#
39	3.24624	10	17	35	#
40	2.92162	10	21	35	#
41	3.60694	14	17	35	#
42	3.24624	14	21	35	#
43	3.60694	18	21	35	#
44	1.84784	3	5	36	#
45	1.24729	3	9	36	#
46	1.12256	3	13	36	#
47	1.01031	3	17	36	#
48	1.38588	7	9	36	#
49	1.24729	7	13	36	#
50	1.12256	7	17	36	#
51	1.38588	11	13	36	#
52	1.24729	11	17	36	#
53	1.38588	15	17	36	#
