%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 24; Bids: 50; Distribution: matching; Runs: 1; Seed: 34
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 24
bids 53
dummy 16

0	9.41222	13	19	24	#
1	6.35325	13	23	24	#
2	7.05917	17	23	24	#
3	12.3631	15	17	25	#
4	8.34509	15	21	25	#
5	9.27233	19	21	25	#
6	10.7544	0	17	26	#
7	7.25923	0	21	26	#
8	8.06581	4	21	26	#
9	10.5113	3	20	#
10	13.9018	11	13	28	#
11	9.38371	11	17	28	#
12	8.44534	11	21	28	#
13	10.4263	15	17	28	#
14	9.38371	15	21	28	#
15	10.4263	19	21	28	#
16	5.15567	0	23	#
17	8.82188	11	13	30	#
18	5.95477	11	17	30	#
19	5.35929	11	21	30	#
20	6.61641	15	17	30	#
21	5.95477	15	21	30	#
22	6.61641	19	21	30	#
23	9.74992	1	16	31	#
24	6.5812	1	20	31	#
25	7.31244	5	20	31	#
26	7.20667	2	20	#
27	3.41348	2	5	33	#
28	3.07213	2	9	33	#
29	2.76492	2	13	33	#
30	3.41348	6	9	33	#
31	3.07213	6	13	33	#
32	3.41348	10	13	33	#
33	13.2057	7	9	34	#
34	8.91387	7	13	34	#
35	8.02248	7	17	34	#
36	7.22023	7	21	34	#
37	9.9043	11	13	34	#
38	8.91387	11	17	34	#
39	8.02248	11	21	34	#
40	9.9043	15	17	34	#
41	8.91387	15	21	34	#
42	9.9043	19	21	34	#
43	9.71058	0	17	35	#
44	8.73952	0	21	35	#
45	9.71058	4	21	35	#
46	5.78449	0	22	#
47	4.07032	10	13	39	#
48	2.74747	10	17	39	#
49	2.47272	10	21	39	#
50	3.05274	14	17	39	#
51	2.74747	14	21	39	#
52	3.05274	18	21	39	#
