%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 24; Bids: 50; Distribution: matching; Runs: 1; Seed: 44
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 24
bids 50
dummy 15

0	6.56359	2	20	#
1	4.17657	17	22	37	#
2	7.63431	13	18	26	#
3	5.15316	13	22	26	#
4	5.72573	17	22	26	#
5	8.19094	13	19	27	#
6	5.52889	13	23	27	#
7	6.14321	17	23	27	#
8	7.09157	5	20	35	#
9	5.99675	9	15	30	#
10	4.04781	9	19	30	#
11	3.64303	9	23	30	#
12	4.49756	13	19	30	#
13	4.04781	13	23	30	#
14	4.49756	17	23	30	#
15	8.50935	1	6	31	#
16	5.74381	1	10	31	#
17	5.16943	1	14	31	#
18	4.65248	1	18	31	#
19	6.38201	5	10	31	#
20	5.74381	5	14	31	#
21	5.16943	5	18	31	#
22	6.38201	9	14	31	#
23	5.74381	9	18	31	#
24	6.38201	13	18	31	#
25	9.58453	9	15	32	#
26	6.46956	9	19	32	#
27	5.8226	9	23	32	#
28	7.1884	13	19	32	#
29	6.46956	13	23	32	#
30	7.1884	17	23	32	#
31	12.2422	13	18	33	#
32	8.26349	13	22	33	#
33	9.18166	17	22	33	#
34	5.24047	0	23	#
35	9.45543	1	16	35	#
36	6.38241	1	20	35	#
37	5.57682	0	22	#
38	5.56876	5	10	37	#
39	3.75891	5	14	37	#
40	3.38302	5	18	37	#
41	3.04472	5	22	37	#
42	4.17657	9	14	37	#
43	3.75891	9	18	37	#
44	3.38302	9	22	37	#
45	4.17657	13	18	37	#
46	3.75891	13	22	37	#
47	4.41533	0	17	38	#
48	2.98035	0	21	38	#
49	3.3115	4	21	38	#
