%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 24; Bids: 50; Distribution: matching; Runs: 1; Seed: 8
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 24
bids 59
dummy 11

0	0.594456	0	22	#
1	0.431075	2	20	#
2	4.72409	3	20	#
3	6.8214	7	9	27	#
4	4.60445	7	13	27	#
5	4.144	7	17	27	#
6	3.7296	7	21	27	#
7	5.11605	11	13	27	#
8	4.60445	11	17	27	#
9	4.144	11	21	27	#
10	5.11605	15	17	27	#
11	4.60445	15	21	27	#
12	5.11605	19	21	27	#
13	3.51918	10	13	28	#
14	2.37544	10	17	28	#
15	2.1379	10	21	28	#
16	2.63938	14	17	28	#
17	2.37544	14	21	28	#
18	2.63938	18	21	28	#
19	2.88665	6	9	29	#
20	1.94849	6	13	29	#
21	1.75364	6	17	29	#
22	1.57828	6	21	29	#
23	2.16499	10	13	29	#
24	1.94849	10	17	29	#
25	1.75364	10	21	29	#
26	2.16499	14	17	29	#
27	1.94849	14	21	29	#
28	2.16499	18	21	29	#
29	8.35615	7	9	30	#
30	5.6404	7	13	30	#
31	5.07636	7	17	30	#
32	4.56872	7	21	30	#
33	6.26711	11	13	30	#
34	5.6404	11	17	30	#
35	5.07636	11	21	30	#
36	6.26711	15	17	30	#
37	5.6404	15	21	30	#
38	6.26711	19	21	30	#
39	3.86208	7	9	32	#
40	2.6069	7	13	32	#
41	2.34621	7	17	32	#
42	2.11159	7	21	32	#
43	2.89656	11	13	32	#
44	2.6069	11	17	32	#
45	2.34621	11	21	32	#
46	2.89656	15	17	32	#
47	2.6069	15	21	32	#
48	2.89656	19	21	32	#
49	2.9218	6	9	34	#
50	1.97221	6	13	34	#
51	1.77499	6	17	34	#
52	1.59749	6	21	34	#
53	2.19135	10	13	34	#
54	1.97221	10	17	34	#
55	1.77499	10	21	34	#
56	2.19135	14	17	34	#
57	1.97221	14	21	34	#
58	2.19135	18	21	34	#
