%% File generated by CATS v.2.1Thu May  9 12:48:24 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 40; Bids: 100; Distribution: matching; Runs: 1; Seed: 73
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 40
bids 101
dummy 25

0	10.873	3	36	#
1	5.32613	0	38	#
2	6.77789	15	21	43	#
3	4.57508	15	25	43	#
4	4.11757	15	29	43	#
5	3.70581	15	33	43	#
6	5.08342	19	25	43	#
7	4.57508	19	29	43	#
8	4.11757	19	33	43	#
9	5.08342	23	29	43	#
10	4.57508	23	33	43	#
11	5.08342	27	33	43	#
12	1.00412	1	10	45	#
13	0.677778	1	14	45	#
14	0.61	1	18	45	#
15	0.549	1	22	45	#
16	0.753086	5	14	45	#
17	0.677778	5	18	45	#
18	0.61	5	22	45	#
19	0.753086	9	18	45	#
20	0.677778	9	22	45	#
21	0.753086	13	22	45	#
22	1.64456	18	25	46	#
23	1.11008	18	29	46	#
24	0.999068	18	33	46	#
25	0.899161	18	37	46	#
26	1.23342	22	29	46	#
27	1.11008	22	33	46	#
28	0.999068	22	37	46	#
29	1.23342	26	33	46	#
30	1.11008	26	37	46	#
31	1.23342	30	37	46	#
32	0.710843	10	17	47	#
33	0.479819	10	21	47	#
34	0.431837	10	25	47	#
35	0.388654	10	29	47	#
36	0.533132	14	21	47	#
37	0.479819	14	25	47	#
38	0.431837	14	29	47	#
39	0.533132	18	25	47	#
40	0.479819	18	29	47	#
41	0.533132	22	29	47	#
42	5.1367	2	36	#
43	9.37008	9	19	49	#
44	6.3248	9	23	49	#
45	5.69232	9	27	49	#
46	5.12309	9	31	49	#
47	7.02756	13	23	49	#
48	6.3248	13	27	49	#
49	5.69232	13	31	49	#
50	7.02756	17	27	49	#
51	6.3248	17	31	49	#
52	7.02756	21	31	49	#
53	5.40972	5	32	50	#
54	3.65156	5	36	50	#
55	4.05729	9	36	50	#
56	3.4929	5	32	52	#
57	2.3577	5	36	52	#
58	2.61967	9	36	52	#
59	0.581892	29	38	62	#
60	0.6589	22	29	54	#
61	0.444757	22	33	54	#
62	0.400282	22	37	54	#
63	0.494175	26	33	54	#
64	0.444757	26	37	54	#
65	0.494175	30	37	54	#
66	5.66426	0	29	55	#
67	5.09783	0	33	55	#
68	4.58805	0	37	55	#
69	5.66426	4	33	55	#
70	5.09783	4	37	55	#
71	5.66426	8	37	55	#
72	1.09793	2	9	56	#
73	0.741104	2	13	56	#
74	0.666993	2	17	56	#
75	0.600294	2	21	56	#
76	0.823449	6	13	56	#
77	0.741104	6	17	56	#
78	0.666993	6	21	56	#
79	0.823449	10	17	56	#
80	0.741104	10	21	56	#
81	0.823449	14	21	56	#
82	6.52768	0	39	#
83	0.775856	21	30	62	#
84	0.523703	21	34	62	#
85	0.471332	21	38	62	#
86	0.581892	25	34	62	#
87	0.523703	25	38	62	#
88	3.67364	4	33	63	#
89	2.47971	4	37	63	#
90	2.75523	8	37	63	#
91	1.8633	17	26	64	#
92	1.25773	17	30	64	#
93	1.13195	17	34	64	#
94	1.01876	17	38	64	#
95	1.39747	21	30	64	#
96	1.25773	21	34	64	#
97	1.13195	21	38	64	#
98	1.39747	25	34	64	#
99	1.25773	25	38	64	#
100	1.39747	29	38	64	#
