%% File generated by CATS v.2.1Thu May  9 12:48:24 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 40; Bids: 100; Distribution: matching; Runs: 1; Seed: 41
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 40
bids 104
dummy 25

0	12.0287	3	36	#
1	5.97087	27	33	43	#
2	8.40413	0	38	#
3	7.96116	15	21	43	#
4	5.37378	15	25	43	#
5	4.8364	15	29	43	#
6	4.35276	15	33	43	#
7	5.97087	19	25	43	#
8	5.37378	19	29	43	#
9	4.8364	19	33	43	#
10	5.97087	23	29	43	#
11	5.37378	23	33	43	#
12	9.67494	1	10	45	#
13	6.53058	1	14	45	#
14	5.87753	1	18	45	#
15	5.28977	1	22	45	#
16	7.2562	5	14	45	#
17	6.53058	5	18	45	#
18	5.87753	5	22	45	#
19	7.2562	9	18	45	#
20	6.53058	9	22	45	#
21	7.2562	13	22	45	#
22	7.56227	18	25	46	#
23	5.10453	18	29	46	#
24	4.59408	18	33	46	#
25	4.13467	18	37	46	#
26	5.6717	22	29	46	#
27	5.10453	22	33	46	#
28	4.59408	22	37	46	#
29	5.6717	26	33	46	#
30	5.10453	26	37	46	#
31	5.6717	30	37	46	#
32	5.5584	10	17	47	#
33	3.75192	10	21	47	#
34	3.37673	10	25	47	#
35	3.03906	10	29	47	#
36	4.1688	14	21	47	#
37	3.75192	14	25	47	#
38	3.37673	14	29	47	#
39	4.1688	18	25	47	#
40	3.75192	18	29	47	#
41	4.1688	22	29	47	#
42	3.65086	29	38	62	#
43	10.6567	9	19	49	#
44	7.19326	9	23	49	#
45	6.47393	9	27	49	#
46	5.82654	9	31	49	#
47	7.99251	13	23	49	#
48	7.19326	13	27	49	#
49	6.47393	13	31	49	#
50	7.99251	17	27	49	#
51	7.19326	17	31	49	#
52	7.99251	21	31	49	#
53	9.2331	1	28	50	#
54	8.30979	1	32	50	#
55	7.47881	1	36	50	#
56	9.2331	5	32	50	#
57	8.30979	5	36	50	#
58	9.2331	9	36	50	#
59	11.1928	1	28	52	#
60	7.55512	1	32	52	#
61	6.79961	1	36	52	#
62	8.39458	5	32	52	#
63	7.55512	5	36	52	#
64	8.39458	9	36	52	#
65	11.5718	0	39	#
66	9.02813	22	29	54	#
67	6.09399	22	33	54	#
68	5.48459	22	37	54	#
69	6.7711	26	33	54	#
70	6.09399	26	37	54	#
71	6.7711	30	37	54	#
72	8.69195	4	33	55	#
73	5.86707	4	37	55	#
74	6.51896	8	37	55	#
75	8.76707	2	9	56	#
76	5.91777	2	13	56	#
77	5.326	2	17	56	#
78	4.7934	2	21	56	#
79	6.5753	6	13	56	#
80	5.91777	6	17	56	#
81	5.326	6	21	56	#
82	6.5753	10	17	56	#
83	5.91777	10	21	56	#
84	6.5753	14	21	56	#
85	7.94052	2	36	#
86	4.86781	21	30	62	#
87	3.28577	21	34	62	#
88	2.9572	21	38	62	#
89	3.65086	25	34	62	#
90	3.28577	25	38	62	#
91	11.8837	4	33	63	#
92	8.0215	4	37	63	#
93	8.91277	8	37	63	#
94	5.15511	17	26	64	#
95	3.4797	17	30	64	#
96	3.13173	17	34	64	#
97	2.81856	17	38	64	#
98	3.86633	21	30	64	#
99	3.4797	21	34	64	#
100	3.13173	21	38	64	#
101	3.86633	25	34	64	#
102	3.4797	25	38	64	#
103	3.86633	29	38	64	#
