%% File generated by CATS v.2.1Thu May  9 12:48:24 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 40; Bids: 100; Distribution: matching; Runs: 1; Seed: 80
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 40
bids 101
dummy 18

0	3.03212	0	38	#
1	7.16542	2	36	#
2	6.71714	3	36	#
3	1.35326	3	9	43	#
4	1.21793	3	13	43	#
5	1.09614	3	17	43	#
6	1.35326	7	13	43	#
7	1.21793	7	17	43	#
8	1.35326	11	17	43	#
9	2.89088	2	9	44	#
10	1.95134	2	13	44	#
11	1.75621	2	17	44	#
12	1.58059	2	21	44	#
13	2.16816	6	13	44	#
14	1.95134	6	17	44	#
15	1.75621	6	21	44	#
16	2.16816	10	17	44	#
17	1.95134	10	21	44	#
18	2.16816	14	21	44	#
19	2.15485	6	13	45	#
20	1.45453	6	17	45	#
21	1.30907	6	21	45	#
22	1.17817	6	25	45	#
23	1.61614	10	17	45	#
24	1.45453	10	21	45	#
25	1.30907	10	25	45	#
26	1.61614	14	21	45	#
27	1.45453	14	25	45	#
28	1.61614	18	25	45	#
29	2.06392	11	17	46	#
30	1.39314	11	21	46	#
31	1.25383	11	25	46	#
32	1.12845	11	29	46	#
33	1.54794	15	21	46	#
34	1.39314	15	25	46	#
35	1.25383	15	29	46	#
36	1.54794	19	25	46	#
37	1.39314	19	29	46	#
38	1.54794	23	29	46	#
39	1.54548	15	21	48	#
40	1.0432	15	25	48	#
41	0.93888	15	29	48	#
42	0.844992	15	33	48	#
43	1.15911	19	25	48	#
44	1.0432	19	29	48	#
45	0.93888	19	33	48	#
46	1.15911	23	29	48	#
47	1.0432	23	33	48	#
48	1.15911	27	33	48	#
49	2.65014	6	13	50	#
50	1.78885	6	17	50	#
51	1.60996	6	21	50	#
52	1.44897	6	25	50	#
53	1.98761	10	17	50	#
54	1.78885	10	21	50	#
55	1.60996	10	25	50	#
56	1.98761	14	21	50	#
57	1.78885	14	25	50	#
58	1.98761	18	25	50	#
59	0.887435	3	9	51	#
60	0.798692	3	13	51	#
61	0.718823	3	17	51	#
62	0.887435	7	13	51	#
63	0.798692	7	17	51	#
64	0.887435	11	17	51	#
65	1.33235	6	13	54	#
66	0.899336	6	17	54	#
67	0.809403	6	21	54	#
68	0.728463	6	25	54	#
69	0.999263	10	17	54	#
70	0.899336	10	21	54	#
71	0.809403	10	25	54	#
72	0.999263	14	21	54	#
73	0.899336	14	25	54	#
74	0.999263	18	25	54	#
75	0.778903	7	13	55	#
76	0.52576	7	17	55	#
77	0.473184	7	21	55	#
78	0.425865	7	25	55	#
79	0.584177	11	17	55	#
80	0.52576	11	21	55	#
81	0.473184	11	25	55	#
82	0.584177	15	21	55	#
83	0.52576	15	25	55	#
84	0.584177	19	25	55	#
85	1.32976	17	26	56	#
86	0.897589	17	30	56	#
87	0.80783	17	34	56	#
88	0.727047	17	38	56	#
89	0.997321	21	30	56	#
90	0.897589	21	34	56	#
91	0.80783	21	38	56	#
92	0.997321	25	34	56	#
93	0.897589	25	38	56	#
94	0.997321	29	38	56	#
95	6.50542	0	29	57	#
96	4.39116	0	33	57	#
97	3.95205	0	37	57	#
98	4.87907	4	33	57	#
99	4.39116	4	37	57	#
100	4.87907	8	37	57	#
