%% File generated by CATS v.2.1Thu May  9 12:48:24 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 40; Bids: 100; Distribution: matching; Runs: 1; Seed: 87
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 40
bids 105
dummy 18

0	4.42093	2	36	#
1	3.68244	11	17	41	#
2	2.48565	11	21	41	#
3	2.23709	11	25	41	#
4	2.01338	11	29	41	#
5	2.76183	15	21	41	#
6	2.48565	15	25	41	#
7	2.23709	15	29	41	#
8	2.76183	19	25	41	#
9	2.48565	19	29	41	#
10	2.76183	23	29	41	#
11	3.80714	5	32	42	#
12	2.56982	5	36	42	#
13	2.85535	9	36	42	#
14	2.17846	11	17	43	#
15	1.47046	11	21	43	#
16	1.32341	11	25	43	#
17	1.19107	11	29	43	#
18	1.63384	15	21	43	#
19	1.47046	15	25	43	#
20	1.32341	15	29	43	#
21	1.63384	19	25	43	#
22	1.47046	19	29	43	#
23	1.63384	23	29	43	#
24	7.399	4	33	44	#
25	4.99433	4	37	44	#
26	5.54925	8	37	44	#
27	4.40508	0	29	45	#
28	3.96458	0	33	45	#
29	3.56812	0	37	45	#
30	4.40508	4	33	45	#
31	3.96458	4	37	45	#
32	4.40508	8	37	45	#
33	3.40471	1	28	46	#
34	2.29818	1	32	46	#
35	2.06836	1	36	46	#
36	2.55353	5	32	46	#
37	2.29818	5	36	46	#
38	2.55353	9	36	46	#
39	7.12792	1	28	47	#
40	6.41512	1	32	47	#
41	5.77361	1	36	47	#
42	7.12792	5	32	47	#
43	6.41512	5	36	47	#
44	7.12792	9	36	47	#
45	2.25229	25	35	48	#
46	1.5203	25	39	48	#
47	1.68922	29	39	48	#
48	6.00628	0	38	#
49	7.98726	0	39	#
50	2.32379	2	9	51	#
51	1.56856	2	13	51	#
52	1.4117	2	17	51	#
53	1.27053	2	21	51	#
54	1.74284	6	13	51	#
55	1.56856	6	17	51	#
56	1.4117	6	21	51	#
57	1.74284	10	17	51	#
58	1.56856	10	21	51	#
59	1.74284	14	21	51	#
60	3.29623	27	33	52	#
61	2.22496	27	37	52	#
62	2.47217	31	37	52	#
63	2.10824	18	25	53	#
64	1.42306	18	29	53	#
65	1.28075	18	33	53	#
66	1.15268	18	37	53	#
67	1.58118	22	29	53	#
68	1.42306	22	33	53	#
69	1.28075	22	37	53	#
70	1.58118	26	33	53	#
71	1.42306	26	37	53	#
72	1.58118	30	37	53	#
73	2.11571	1	11	54	#
74	1.90414	1	15	54	#
75	1.71373	1	19	54	#
76	2.11571	5	15	54	#
77	1.90414	5	19	54	#
78	2.11571	9	19	54	#
79	7.20852	0	29	55	#
80	4.86575	0	33	55	#
81	4.37918	0	37	55	#
82	5.40639	4	33	55	#
83	4.86575	4	37	55	#
84	5.40639	8	37	55	#
85	2.24534	10	17	56	#
86	1.5156	10	21	56	#
87	1.36404	10	25	56	#
88	1.22764	10	29	56	#
89	1.684	14	21	56	#
90	1.5156	14	25	56	#
91	1.36404	14	29	56	#
92	1.684	18	25	56	#
93	1.5156	18	29	56	#
94	1.684	22	29	56	#
95	1.70962	5	15	57	#
96	1.154	5	19	57	#
97	1.0386	5	23	57	#
98	0.934737	5	27	57	#
99	1.28222	9	19	57	#
100	1.154	9	23	57	#
101	1.0386	9	27	57	#
102	1.28222	13	23	57	#
103	1.154	13	27	57	#
104	1.28222	17	27	57	#
