%% File generated by CATS v.2.1Thu May  9 12:48:24 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 40; Bids: 100; Distribution: matching; Runs: 1; Seed: 81
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 40
bids 100
dummy 27

0	8.8427	3	36	#
1	5.50355	11	17	43	#
2	9.89954	29	38	45	#
3	5.50355	3	9	43	#
4	4.95319	3	13	43	#
5	4.45788	3	17	43	#
6	5.50355	7	13	43	#
7	4.95319	7	17	43	#
8	10.8382	0	38	#
9	13.1994	17	26	45	#
10	8.90958	17	30	45	#
11	8.01863	17	34	45	#
12	7.21676	17	38	45	#
13	9.89954	21	30	45	#
14	8.90958	21	34	45	#
15	8.01863	21	38	45	#
16	9.89954	25	34	45	#
17	8.90958	25	38	45	#
18	9.93648	2	9	46	#
19	6.70713	2	13	46	#
20	6.03641	2	17	46	#
21	5.43277	2	21	46	#
22	7.45236	6	13	46	#
23	6.70713	6	17	46	#
24	6.03641	6	21	46	#
25	7.45236	10	17	46	#
26	6.70713	10	21	46	#
27	7.45236	14	21	46	#
28	5.80969	26	33	47	#
29	3.92154	26	37	47	#
30	4.35727	30	37	47	#
31	9.52066	2	36	#
32	6.44847	25	35	49	#
33	4.35271	25	39	49	#
34	4.83635	29	39	49	#
35	8.06456	1	28	50	#
36	5.44358	1	32	50	#
37	4.89922	1	36	50	#
38	6.04842	5	32	50	#
39	5.44358	5	36	50	#
40	6.04842	9	36	50	#
41	9.01899	1	28	52	#
42	8.11709	1	32	52	#
43	7.30538	1	36	52	#
44	9.01899	5	32	52	#
45	8.11709	5	36	52	#
46	9.01899	9	36	52	#
47	5.14104	17	26	62	#
48	6.61155	6	13	54	#
49	4.4628	6	17	54	#
50	4.01652	6	21	54	#
51	3.61487	6	25	54	#
52	4.95867	10	17	54	#
53	4.4628	10	21	54	#
54	4.01652	10	25	54	#
55	4.95867	14	21	54	#
56	4.4628	14	25	54	#
57	4.95867	18	25	54	#
58	5.7667	4	33	55	#
59	3.89253	4	37	55	#
60	4.32503	8	37	55	#
61	11.7824	18	25	56	#
62	7.95314	18	29	56	#
63	7.15782	18	33	56	#
64	6.44204	18	37	56	#
65	8.83682	22	29	56	#
66	7.95314	22	33	56	#
67	7.15782	22	37	56	#
68	8.83682	26	33	56	#
69	7.95314	26	37	56	#
70	8.83682	30	37	56	#
71	6.94133	0	39	#
72	6.85472	5	14	62	#
73	4.62694	5	18	62	#
74	4.16424	5	22	62	#
75	3.74782	5	26	62	#
76	5.14104	9	18	62	#
77	4.62694	9	22	62	#
78	4.16424	9	26	62	#
79	5.14104	13	22	62	#
80	4.62694	13	26	62	#
81	12.2241	4	33	63	#
82	8.25129	4	37	63	#
83	9.1681	8	37	63	#
84	10.6014	1	10	64	#
85	7.15597	1	14	64	#
86	6.44037	1	18	64	#
87	5.79633	1	22	64	#
88	7.95108	5	14	64	#
89	7.15597	5	18	64	#
90	6.44037	5	22	64	#
91	7.95108	9	18	64	#
92	7.15597	9	22	64	#
93	7.95108	13	22	64	#
94	8.4382	27	33	65	#
95	5.69579	27	37	65	#
96	6.32865	31	37	65	#
97	6.98515	26	33	66	#
98	4.71498	26	37	66	#
99	5.23886	30	37	66	#
