%% File generated by CATS v.2.1Thu May  9 12:48:24 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 40; Bids: 100; Distribution: matching; Runs: 1; Seed: 92
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 40
bids 100
dummy 20

0	1.68893	2	36	#
1	4.04077	29	38	53	#
2	2.84519	1	10	42	#
3	2.56067	1	14	42	#
4	2.3046	1	18	42	#
5	2.84519	5	14	42	#
6	2.56067	5	18	42	#
7	2.84519	9	18	42	#
8	7.37058	21	31	43	#
9	4.97514	21	35	43	#
10	4.47763	21	39	43	#
11	5.52794	25	35	43	#
12	4.97514	25	39	43	#
13	5.52794	29	39	43	#
14	5.4794	13	23	46	#
15	6.32096	0	39	#
16	7.30587	1	11	46	#
17	4.93146	1	15	46	#
18	4.43831	1	19	46	#
19	3.99448	1	23	46	#
20	5.4794	5	15	46	#
21	4.93146	5	19	46	#
22	4.43831	5	23	46	#
23	5.4794	9	19	46	#
24	4.93146	9	23	46	#
25	4.99995	13	22	47	#
26	3.37497	13	26	47	#
27	3.03747	13	30	47	#
28	2.73372	13	34	47	#
29	3.74997	17	26	47	#
30	3.37497	17	30	47	#
31	3.03747	17	34	47	#
32	3.74997	21	30	47	#
33	3.37497	21	34	47	#
34	3.74997	25	34	47	#
35	7.74728	5	15	48	#
36	5.22942	5	19	48	#
37	4.70647	5	23	48	#
38	4.23583	5	27	48	#
39	5.81046	9	19	48	#
40	5.22942	9	23	48	#
41	4.70647	9	27	48	#
42	5.81046	13	23	48	#
43	5.22942	13	27	48	#
44	5.81046	17	27	48	#
45	2.69967	13	22	49	#
46	1.82227	13	26	49	#
47	1.64005	13	30	49	#
48	1.47604	13	34	49	#
49	2.02475	17	26	49	#
50	1.82227	17	30	49	#
51	1.64005	17	34	49	#
52	2.02475	21	30	49	#
53	1.82227	21	34	49	#
54	2.02475	25	34	49	#
55	4.5039	1	28	51	#
56	4.05351	1	32	51	#
57	3.64816	1	36	51	#
58	4.5039	5	32	51	#
59	4.05351	5	36	51	#
60	4.5039	9	36	51	#
61	2.30766	0	38	#
62	5.38769	17	26	53	#
63	3.63669	17	30	53	#
64	3.27302	17	34	53	#
65	2.94572	17	38	53	#
66	4.04077	21	30	53	#
67	3.63669	21	34	53	#
68	3.27302	21	38	53	#
69	4.04077	25	34	53	#
70	3.63669	25	38	53	#
71	4.67699	4	33	54	#
72	3.15697	4	37	54	#
73	3.50774	8	37	54	#
74	5.86405	4	33	55	#
75	3.95824	4	37	55	#
76	4.39804	8	37	55	#
77	5.16725	1	11	56	#
78	4.65052	1	15	56	#
79	4.18547	1	19	56	#
80	5.16725	5	15	56	#
81	4.65052	5	19	56	#
82	5.16725	9	19	56	#
83	3.44281	3	36	#
84	3.60471	22	29	58	#
85	2.43318	22	33	58	#
86	2.18986	22	37	58	#
87	2.70353	26	33	58	#
88	2.43318	26	37	58	#
89	2.70353	30	37	58	#
90	6.88067	15	21	59	#
91	4.64445	15	25	59	#
92	4.18001	15	29	59	#
93	3.76201	15	33	59	#
94	5.1605	19	25	59	#
95	4.64445	19	29	59	#
96	4.18001	19	33	59	#
97	5.1605	23	29	59	#
98	4.64445	23	33	59	#
99	5.1605	27	33	59	#
