%% File generated by CATS v.2.1Thu May  9 12:48:24 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 40; Bids: 100; Distribution: matching; Runs: 1; Seed: 68
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 40
bids 103
dummy 20

0	3.97509	2	36	#
1	2.74133	0	38	#
2	5.81793	13	22	42	#
3	3.9271	13	26	42	#
4	3.53439	13	30	42	#
5	3.18095	13	34	42	#
6	4.36344	17	26	42	#
7	3.9271	17	30	42	#
8	3.53439	17	34	42	#
9	4.36344	21	30	42	#
10	3.9271	21	34	42	#
11	4.36344	25	34	42	#
12	11.8071	5	15	43	#
13	7.96979	5	19	43	#
14	7.17281	5	23	43	#
15	6.45553	5	27	43	#
16	8.85532	9	19	43	#
17	7.96979	9	23	43	#
18	7.17281	9	27	43	#
19	8.85532	13	23	43	#
20	7.96979	13	27	43	#
21	8.85532	17	27	43	#
22	5.96106	0	39	#
23	6.63791	17	27	46	#
24	4.48059	17	31	46	#
25	4.03253	17	35	46	#
26	3.62927	17	39	46	#
27	4.97843	21	31	46	#
28	4.48059	21	35	46	#
29	4.03253	21	39	46	#
30	4.97843	25	35	46	#
31	4.48059	25	39	46	#
32	4.97843	29	39	46	#
33	2.89651	1	10	47	#
34	2.60686	1	14	47	#
35	2.34617	1	18	47	#
36	2.89651	5	14	47	#
37	2.60686	5	18	47	#
38	2.89651	9	18	47	#
39	8.77232	21	31	48	#
40	5.92131	21	35	48	#
41	5.32918	21	39	48	#
42	6.57924	25	35	48	#
43	5.92131	25	39	48	#
44	6.57924	29	39	48	#
45	2.52721	1	10	49	#
46	2.27449	1	14	49	#
47	2.04704	1	18	49	#
48	2.52721	5	14	49	#
49	2.27449	5	18	49	#
50	2.52721	9	18	49	#
51	3.13417	1	28	51	#
52	2.82076	1	32	51	#
53	2.53868	1	36	51	#
54	3.13417	5	32	51	#
55	2.82076	5	36	51	#
56	3.13417	9	36	51	#
57	6.34841	1	10	53	#
58	4.28518	1	14	53	#
59	3.85666	1	18	53	#
60	3.47099	1	22	53	#
61	4.76131	5	14	53	#
62	4.28518	5	18	53	#
63	3.85666	5	22	53	#
64	4.76131	9	18	53	#
65	4.28518	9	22	53	#
66	4.76131	13	22	53	#
67	8.21788	4	33	54	#
68	5.54707	4	37	54	#
69	6.16341	8	37	54	#
70	9.52073	0	29	55	#
71	6.4265	0	33	55	#
72	5.78385	0	37	55	#
73	7.14055	4	33	55	#
74	6.4265	4	37	55	#
75	7.14055	8	37	55	#
76	9.54979	13	23	56	#
77	6.44611	13	27	56	#
78	5.80149	13	31	56	#
79	5.22135	13	35	56	#
80	7.16234	17	27	56	#
81	6.44611	17	31	56	#
82	5.80149	17	35	56	#
83	7.16234	21	31	56	#
84	6.44611	21	35	56	#
85	7.16234	25	35	56	#
86	3.09454	3	36	#
87	5.08396	6	13	58	#
88	3.43167	6	17	58	#
89	3.08851	6	21	58	#
90	2.77966	6	25	58	#
91	3.81297	10	17	58	#
92	3.43167	10	21	58	#
93	3.08851	10	25	58	#
94	3.81297	14	21	58	#
95	3.43167	14	25	58	#
96	3.81297	18	25	58	#
97	6.31537	3	9	59	#
98	5.68383	3	13	59	#
99	5.11545	3	17	59	#
100	6.31537	7	13	59	#
101	5.68383	7	17	59	#
102	6.31537	11	17	59	#
