%% File generated by CATS v.2.1Thu May  9 12:48:24 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 40; Bids: 100; Distribution: matching; Runs: 1; Seed: 16
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 40
bids 104
dummy 19

0	4.13909	0	38	#
1	6.9417	2	36	#
2	2.75681	3	36	#
3	0.859652	3	9	43	#
4	0.773687	3	13	43	#
5	0.696318	3	17	43	#
6	0.859652	7	13	43	#
7	0.773687	7	17	43	#
8	0.859652	11	17	43	#
9	5.06364	2	9	44	#
10	3.41796	2	13	44	#
11	3.07616	2	17	44	#
12	2.76855	2	21	44	#
13	3.79773	6	13	44	#
14	3.41796	6	17	44	#
15	3.07616	6	21	44	#
16	3.79773	10	17	44	#
17	3.41796	10	21	44	#
18	3.79773	14	21	44	#
19	3.45345	6	13	45	#
20	2.33108	6	17	45	#
21	2.09797	6	21	45	#
22	1.88817	6	25	45	#
23	2.59009	10	17	45	#
24	2.33108	10	21	45	#
25	2.09797	10	25	45	#
26	2.59009	14	21	45	#
27	2.33108	14	25	45	#
28	2.59009	18	25	45	#
29	1.41148	11	17	46	#
30	0.952749	11	21	46	#
31	0.857474	11	25	46	#
32	0.771727	11	29	46	#
33	1.05861	15	21	46	#
34	0.952749	15	25	46	#
35	0.857474	15	29	46	#
36	1.05861	19	25	46	#
37	0.952749	19	29	46	#
38	1.05861	23	29	46	#
39	1.19984	15	21	48	#
40	0.809889	15	25	48	#
41	0.7289	15	29	48	#
42	0.65601	15	33	48	#
43	0.899877	19	25	48	#
44	0.809889	19	29	48	#
45	0.7289	19	33	48	#
46	0.899877	23	29	48	#
47	0.809889	23	33	48	#
48	0.899877	27	33	48	#
49	6.47608	6	13	50	#
50	4.37135	6	17	50	#
51	3.93422	6	21	50	#
52	3.5408	6	25	50	#
53	4.85706	10	17	50	#
54	4.37135	10	21	50	#
55	3.93422	10	25	50	#
56	4.85706	14	21	50	#
57	4.37135	14	25	50	#
58	4.85706	18	25	50	#
59	1.19545	3	9	51	#
60	1.07591	3	13	51	#
61	0.968317	3	17	51	#
62	1.19545	7	13	51	#
63	1.07591	7	17	51	#
64	1.19545	11	17	51	#
65	7.83279	6	13	54	#
66	5.28713	6	17	54	#
67	4.75842	6	21	54	#
68	4.28258	6	25	54	#
69	5.87459	10	17	54	#
70	5.28713	10	21	54	#
71	4.75842	10	25	54	#
72	5.87459	14	21	54	#
73	5.28713	14	25	54	#
74	5.87459	18	25	54	#
75	2.78946	7	13	55	#
76	1.88289	7	17	55	#
77	1.6946	7	21	55	#
78	1.52514	7	25	55	#
79	2.0921	11	17	55	#
80	1.88289	11	21	55	#
81	1.6946	11	25	55	#
82	2.0921	15	21	55	#
83	1.88289	15	25	55	#
84	2.0921	19	25	55	#
85	6.02291	17	26	56	#
86	4.06547	17	30	56	#
87	3.65892	17	34	56	#
88	3.29303	17	38	56	#
89	4.51719	21	30	56	#
90	4.06547	21	34	56	#
91	3.65892	21	38	56	#
92	4.51719	25	34	56	#
93	4.06547	25	38	56	#
94	4.51719	29	38	56	#
95	0.460382	4	33	57	#
96	0.310758	4	37	57	#
97	0.345286	8	37	57	#
98	1.14094	1	28	58	#
99	0.770137	1	32	58	#
100	0.693124	1	36	58	#
101	0.855708	5	32	58	#
102	0.770137	5	36	58	#
103	0.855708	9	36	58	#
