%% File generated by CATS v.2.1Thu May  9 12:48:24 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 40; Bids: 100; Distribution: matching; Runs: 1; Seed: 96
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 40
bids 104
dummy 19

0	4.81637	0	38	#
1	8.22172	2	36	#
2	9.60851	3	36	#
3	5.23078	3	9	43	#
4	4.7077	3	13	43	#
5	4.23693	3	17	43	#
6	5.23078	7	13	43	#
7	4.7077	7	17	43	#
8	5.23078	11	17	43	#
9	13.0558	2	9	44	#
10	8.81264	2	13	44	#
11	7.93138	2	17	44	#
12	7.13824	2	21	44	#
13	9.79182	6	13	44	#
14	8.81264	6	17	44	#
15	7.93138	6	21	44	#
16	9.79182	10	17	44	#
17	8.81264	10	21	44	#
18	9.79182	14	21	44	#
19	9.26536	6	13	45	#
20	6.25412	6	17	45	#
21	5.6287	6	21	45	#
22	5.06583	6	25	45	#
23	6.94902	10	17	45	#
24	6.25412	10	21	45	#
25	5.6287	10	25	45	#
26	6.94902	14	21	45	#
27	6.25412	14	25	45	#
28	6.94902	18	25	45	#
29	6.55087	11	17	46	#
30	4.42184	11	21	46	#
31	3.97966	11	25	46	#
32	3.58169	11	29	46	#
33	4.91316	15	21	46	#
34	4.42184	15	25	46	#
35	3.97966	15	29	46	#
36	4.91316	19	25	46	#
37	4.42184	19	29	46	#
38	4.91316	23	29	46	#
39	5.59482	15	21	48	#
40	3.7765	15	25	48	#
41	3.39885	15	29	48	#
42	3.05897	15	33	48	#
43	4.19612	19	25	48	#
44	3.7765	19	29	48	#
45	3.39885	19	33	48	#
46	4.19612	23	29	48	#
47	3.7765	23	33	48	#
48	4.19612	27	33	48	#
49	11.1016	6	13	50	#
50	7.49356	6	17	50	#
51	6.74421	6	21	50	#
52	6.06979	6	25	50	#
53	8.32618	10	17	50	#
54	7.49356	10	21	50	#
55	6.74421	10	25	50	#
56	8.32618	14	21	50	#
57	7.49356	14	25	50	#
58	8.32618	18	25	50	#
59	4.95964	3	9	51	#
60	4.46367	3	13	51	#
61	4.0173	3	17	51	#
62	4.95964	7	13	51	#
63	4.46367	7	17	51	#
64	4.95964	11	17	51	#
65	9.64182	6	13	54	#
66	6.50823	6	17	54	#
67	5.8574	6	21	54	#
68	5.27166	6	25	54	#
69	7.23136	10	17	54	#
70	6.50823	10	21	54	#
71	5.8574	10	25	54	#
72	7.23136	14	21	54	#
73	6.50823	14	25	54	#
74	7.23136	18	25	54	#
75	3.68544	7	13	55	#
76	2.48768	7	17	55	#
77	2.23891	7	21	55	#
78	2.01502	7	25	55	#
79	2.76408	11	17	55	#
80	2.48768	11	21	55	#
81	2.23891	11	25	55	#
82	2.76408	15	21	55	#
83	2.48768	15	25	55	#
84	2.76408	19	25	55	#
85	12.5894	17	26	56	#
86	8.49787	17	30	56	#
87	7.64809	17	34	56	#
88	6.88328	17	38	56	#
89	9.44208	21	30	56	#
90	8.49787	21	34	56	#
91	7.64809	21	38	56	#
92	9.44208	25	34	56	#
93	8.49787	25	38	56	#
94	9.44208	29	38	56	#
95	8.84381	4	33	57	#
96	5.96957	4	37	57	#
97	6.63286	8	37	57	#
98	8.42804	1	28	58	#
99	7.58524	1	32	58	#
100	6.82671	1	36	58	#
101	8.42804	5	32	58	#
102	7.58524	5	36	58	#
103	8.42804	9	36	58	#
