%% File generated by CATS v.2.1Thu May  9 12:48:24 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 40; Bids: 100; Distribution: matching; Runs: 1; Seed: 15
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 40
bids 108
dummy 20

0	1.06248	2	36	#
1	9.70988	27	33	41	#
2	6.55417	27	37	41	#
3	7.28241	31	37	41	#
4	5.31408	5	32	42	#
5	3.58701	5	36	42	#
6	3.98556	9	36	42	#
7	4.92151	27	33	43	#
8	3.32202	27	37	43	#
9	3.69113	31	37	43	#
10	4.13141	0	29	44	#
11	2.7887	0	33	44	#
12	2.50983	0	37	44	#
13	3.09856	4	33	44	#
14	2.7887	4	37	44	#
15	3.09856	8	37	44	#
16	3.03805	4	33	45	#
17	2.05068	4	37	45	#
18	2.27854	8	37	45	#
19	2.17876	5	32	46	#
20	1.47066	5	36	46	#
21	1.63407	9	36	46	#
22	3.80274	1	28	47	#
23	2.56685	1	32	47	#
24	2.31016	1	36	47	#
25	2.85205	5	32	47	#
26	2.56685	5	36	47	#
27	2.85205	9	36	47	#
28	10.6036	9	19	48	#
29	7.15745	9	23	48	#
30	6.4417	9	27	48	#
31	5.79753	9	31	48	#
32	7.95272	13	23	48	#
33	7.15745	13	27	48	#
34	6.4417	13	31	48	#
35	7.95272	17	27	48	#
36	7.15745	17	31	48	#
37	7.95272	21	31	48	#
38	1.83557	0	38	#
39	5.43417	0	39	#
40	3.51205	18	25	51	#
41	2.37063	18	29	51	#
42	2.13357	18	33	51	#
43	1.92021	18	37	51	#
44	2.63404	22	29	51	#
45	2.37063	22	33	51	#
46	2.13357	22	37	51	#
47	2.63404	26	33	51	#
48	2.37063	26	37	51	#
49	2.63404	30	37	51	#
50	8.67699	11	17	52	#
51	5.85697	11	21	52	#
52	5.27127	11	25	52	#
53	4.74414	11	29	52	#
54	6.50774	15	21	52	#
55	5.85697	15	25	52	#
56	5.27127	15	29	52	#
57	6.50774	19	25	52	#
58	5.85697	19	29	52	#
59	6.50774	23	29	52	#
60	2.89961	2	9	53	#
61	1.95724	2	13	53	#
62	1.76151	2	17	53	#
63	1.58536	2	21	53	#
64	2.17471	6	13	53	#
65	1.95724	6	17	53	#
66	1.76151	6	21	53	#
67	2.17471	10	17	53	#
68	1.95724	10	21	53	#
69	2.17471	14	21	53	#
70	5.62042	13	23	54	#
71	3.79378	13	27	54	#
72	3.4144	13	31	54	#
73	3.07296	13	35	54	#
74	4.21531	17	27	54	#
75	3.79378	17	31	54	#
76	3.4144	17	35	54	#
77	4.21531	21	31	54	#
78	3.79378	21	35	54	#
79	4.21531	25	35	54	#
80	4.71064	4	33	55	#
81	3.17968	4	37	55	#
82	3.53298	8	37	55	#
83	2.61922	26	33	56	#
84	1.76797	26	37	56	#
85	1.96441	30	37	56	#
86	6.23841	21	31	57	#
87	4.21092	21	35	57	#
88	3.78983	21	39	57	#
89	4.6788	25	35	57	#
90	4.21092	25	39	57	#
91	4.6788	29	39	57	#
92	4.26779	1	11	58	#
93	3.84101	1	15	58	#
94	3.45691	1	19	58	#
95	4.26779	5	15	58	#
96	3.84101	5	19	58	#
97	4.26779	9	19	58	#
98	3.96794	17	26	59	#
99	2.67836	17	30	59	#
100	2.41052	17	34	59	#
101	2.16947	17	38	59	#
102	2.97595	21	30	59	#
103	2.67836	21	34	59	#
104	2.41052	21	38	59	#
105	2.97595	25	34	59	#
106	2.67836	25	38	59	#
107	2.97595	29	38	59	#
