%% File generated by CATS v.2.1Thu May  9 12:48:24 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 40; Bids: 100; Distribution: matching; Runs: 1; Seed: 97
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 40
bids 100
dummy 26

0	4.66385	3	36	#
1	0.849154	11	17	43	#
2	3.38931	29	38	45	#
3	0.849154	3	9	43	#
4	0.764239	3	13	43	#
5	0.687815	3	17	43	#
6	0.849154	7	13	43	#
7	0.764239	7	17	43	#
8	9.83138	0	38	#
9	4.51908	17	26	45	#
10	3.05038	17	30	45	#
11	2.74534	17	34	45	#
12	2.47081	17	38	45	#
13	3.38931	21	30	45	#
14	3.05038	21	34	45	#
15	2.74534	21	38	45	#
16	3.38931	25	34	45	#
17	3.05038	25	38	45	#
18	5.22953	2	9	46	#
19	3.52993	2	13	46	#
20	3.17694	2	17	46	#
21	2.85925	2	21	46	#
22	3.92215	6	13	46	#
23	3.52993	6	17	46	#
24	3.17694	6	21	46	#
25	3.92215	10	17	46	#
26	3.52993	10	21	46	#
27	3.92215	14	21	46	#
28	7.52028	26	33	47	#
29	5.07619	26	37	47	#
30	5.64021	30	37	47	#
31	9.89287	2	36	#
32	1.10401	25	35	49	#
33	0.745209	25	39	49	#
34	0.82801	29	39	49	#
35	2.27524	1	28	50	#
36	2.04772	1	32	50	#
37	1.84295	1	36	50	#
38	2.27524	5	32	50	#
39	2.04772	5	36	50	#
40	2.27524	9	36	50	#
41	6.89301	5	32	52	#
42	4.65278	5	36	52	#
43	5.16976	9	36	52	#
44	4.02209	0	39	#
45	3.64212	6	13	54	#
46	2.45843	6	17	54	#
47	2.21259	6	21	54	#
48	1.99133	6	25	54	#
49	2.73159	10	17	54	#
50	2.45843	10	21	54	#
51	2.21259	10	25	54	#
52	2.73159	14	21	54	#
53	2.45843	14	25	54	#
54	2.73159	18	25	54	#
55	4.57845	0	29	55	#
56	4.1206	0	33	55	#
57	3.70854	0	37	55	#
58	4.57845	4	33	55	#
59	4.1206	4	37	55	#
60	4.57845	8	37	55	#
61	7.15709	18	25	56	#
62	4.83103	18	29	56	#
63	4.34793	18	33	56	#
64	3.91314	18	37	56	#
65	5.36782	22	29	56	#
66	4.83103	22	33	56	#
67	4.34793	22	37	56	#
68	5.36782	26	33	56	#
69	4.83103	26	37	56	#
70	5.36782	30	37	56	#
71	2.96604	5	14	62	#
72	2.00208	5	18	62	#
73	1.80187	5	22	62	#
74	1.62168	5	26	62	#
75	2.22453	9	18	62	#
76	2.00208	9	22	62	#
77	1.80187	9	26	62	#
78	2.22453	13	22	62	#
79	2.00208	13	26	62	#
80	2.22453	17	26	62	#
81	5.16943	0	29	63	#
82	4.65248	0	33	63	#
83	4.18724	0	37	63	#
84	5.16943	4	33	63	#
85	4.65248	4	37	63	#
86	5.16943	8	37	63	#
87	4.2638	1	10	64	#
88	2.87807	1	14	64	#
89	2.59026	1	18	64	#
90	2.33124	1	22	64	#
91	3.19785	5	14	64	#
92	2.87807	5	18	64	#
93	2.59026	5	22	64	#
94	3.19785	9	18	64	#
95	2.87807	9	22	64	#
96	3.19785	13	22	64	#
97	0.46227	27	33	65	#
98	0.312032	27	37	65	#
99	0.346702	31	37	65	#
