%% File generated by CATS v.2.1Thu May  9 12:48:24 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 40; Bids: 100; Distribution: matching; Runs: 1; Seed: 40
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 40
bids 104
dummy 21

0	2.34292	0	38	#
1	2.03368	2	36	#
2	3.33003	3	36	#
3	8.37559	15	21	43	#
4	5.65352	15	25	43	#
5	5.08817	15	29	43	#
6	4.57935	15	33	43	#
7	6.28169	19	25	43	#
8	5.65352	19	29	43	#
9	5.08817	19	33	43	#
10	6.28169	23	29	43	#
11	5.65352	23	33	43	#
12	6.28169	27	33	43	#
13	12.4912	18	25	44	#
14	8.43157	18	29	44	#
15	7.58841	18	33	44	#
16	6.82957	18	37	44	#
17	9.36841	22	29	44	#
18	8.43157	22	33	44	#
19	7.58841	22	37	44	#
20	9.36841	26	33	44	#
21	8.43157	26	37	44	#
22	9.36841	30	37	44	#
23	9.30712	22	29	45	#
24	6.2823	22	33	45	#
25	5.65407	22	37	45	#
26	6.98034	26	33	45	#
27	6.2823	26	37	45	#
28	6.98034	30	37	45	#
29	6.10891	27	33	46	#
30	4.12351	27	37	46	#
31	4.58168	31	37	46	#
32	9.49597	3	9	48	#
33	8.54637	3	13	48	#
34	7.69173	3	17	48	#
35	9.49597	7	13	48	#
36	8.54637	7	17	48	#
37	9.49597	11	17	48	#
38	8.25643	22	29	50	#
39	5.57309	22	33	50	#
40	5.01578	22	37	50	#
41	6.19232	26	33	50	#
42	5.57309	26	37	50	#
43	6.19232	30	37	50	#
44	10.4681	15	21	51	#
45	7.066	15	25	51	#
46	6.3594	15	29	51	#
47	5.72346	15	33	51	#
48	7.85111	19	25	51	#
49	7.066	19	29	51	#
50	6.3594	19	33	51	#
51	7.85111	23	29	51	#
52	7.066	23	33	51	#
53	7.85111	27	33	51	#
54	8.30558	22	29	54	#
55	5.60627	22	33	54	#
56	5.04564	22	37	54	#
57	6.22918	26	33	54	#
58	5.60627	26	37	54	#
59	6.22918	30	37	54	#
60	7.88805	23	29	55	#
61	5.32443	23	33	55	#
62	4.79199	23	37	55	#
63	5.91603	27	33	55	#
64	5.32443	27	37	55	#
65	5.91603	31	37	55	#
66	10.3227	1	10	56	#
67	6.9678	1	14	56	#
68	6.27102	1	18	56	#
69	5.64392	1	22	56	#
70	7.742	5	14	56	#
71	6.9678	5	18	56	#
72	6.27102	5	22	56	#
73	7.742	9	18	56	#
74	6.9678	9	22	56	#
75	7.742	13	22	56	#
76	5.73162	0	29	57	#
77	5.15846	0	33	57	#
78	4.64262	0	37	57	#
79	5.73162	4	33	57	#
80	5.15846	4	37	57	#
81	5.73162	8	37	57	#
82	6.1163	1	28	58	#
83	4.1285	1	32	58	#
84	3.71565	1	36	58	#
85	4.58723	5	32	58	#
86	4.1285	5	36	58	#
87	4.58723	9	36	58	#
88	8.53824	11	17	59	#
89	5.76331	11	21	59	#
90	5.18698	11	25	59	#
91	4.66828	11	29	59	#
92	6.40368	15	21	59	#
93	5.76331	15	25	59	#
94	5.18698	15	29	59	#
95	6.40368	19	25	59	#
96	5.76331	19	29	59	#
97	6.40368	23	29	59	#
98	5.21442	0	29	60	#
99	4.69298	0	33	60	#
100	4.22368	0	37	60	#
101	5.21442	4	33	60	#
102	4.69298	4	37	60	#
103	5.21442	8	37	60	#
