%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 32; Bids: 100; Distribution: matching; Runs: 1; Seed: 8
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 32
bids 109
dummy 22

0	0.594456	0	30	#
1	2.10416	10	17	46	#
2	4.72409	3	28	#
3	6.8214	7	13	35	#
4	4.60445	7	17	35	#
5	4.144	7	21	35	#
6	3.7296	7	25	35	#
7	5.11605	11	17	35	#
8	4.60445	11	21	35	#
9	4.144	11	25	35	#
10	5.11605	15	21	35	#
11	4.60445	15	25	35	#
12	5.11605	19	25	35	#
13	3.51918	2	9	36	#
14	2.37544	2	13	36	#
15	2.1379	2	17	36	#
16	1.92411	2	21	36	#
17	2.63938	6	13	36	#
18	2.37544	6	17	36	#
19	2.1379	6	21	36	#
20	2.63938	10	17	36	#
21	2.37544	10	21	36	#
22	2.63938	14	21	36	#
23	2.88665	14	21	37	#
24	1.94849	14	25	37	#
25	1.75364	14	29	37	#
26	2.16499	18	25	37	#
27	1.94849	18	29	37	#
28	2.16499	22	29	37	#
29	8.35615	19	25	38	#
30	5.6404	19	29	38	#
31	6.26711	23	29	38	#
32	3.86208	7	13	40	#
33	2.6069	7	17	40	#
34	2.34621	7	21	40	#
35	2.11159	7	25	40	#
36	2.89656	11	17	40	#
37	2.6069	11	21	40	#
38	2.34621	11	25	40	#
39	2.89656	15	21	40	#
40	2.6069	15	25	40	#
41	2.89656	19	25	40	#
42	2.9218	6	13	42	#
43	1.97221	6	17	42	#
44	1.77499	6	21	42	#
45	1.59749	6	25	42	#
46	2.19135	10	17	42	#
47	1.97221	10	21	42	#
48	1.77499	10	25	42	#
49	2.19135	14	21	42	#
50	1.97221	14	25	42	#
51	2.19135	18	25	42	#
52	3.69198	15	21	43	#
53	2.49209	15	25	43	#
54	2.24288	15	29	43	#
55	2.76899	19	25	43	#
56	2.49209	19	29	43	#
57	2.76899	23	29	43	#
58	0.690887	2	28	#
59	2.10416	2	9	46	#
60	1.89374	2	13	46	#
61	1.70437	2	17	46	#
62	2.10416	6	13	46	#
63	1.89374	6	17	46	#
64	3.37105	3	9	47	#
65	3.03394	3	13	47	#
66	2.73055	3	17	47	#
67	3.37105	7	13	47	#
68	3.03394	7	17	47	#
69	3.37105	11	17	47	#
70	1.62987	9	18	48	#
71	1.10016	9	22	48	#
72	0.990145	9	26	48	#
73	0.89113	9	30	48	#
74	1.2224	13	22	48	#
75	1.10016	13	26	48	#
76	0.990145	13	30	48	#
77	1.2224	17	26	48	#
78	1.10016	17	30	48	#
79	1.2224	21	30	48	#
80	3.43504	0	25	49	#
81	2.31865	0	29	49	#
82	2.57628	4	29	49	#
83	3.96974	1	24	50	#
84	2.67958	1	28	50	#
85	2.97731	5	28	50	#
86	6.68832	3	9	51	#
87	4.51462	3	13	51	#
88	4.06316	3	17	51	#
89	3.65684	3	21	51	#
90	5.01624	7	13	51	#
91	4.51462	7	17	51	#
92	4.06316	7	21	51	#
93	5.01624	11	17	51	#
94	4.51462	11	21	51	#
95	5.01624	15	21	51	#
96	3.72118	0	25	52	#
97	2.5118	0	29	52	#
98	2.79088	4	29	52	#
99	7.87414	1	11	53	#
100	5.31504	1	15	53	#
101	4.78354	1	19	53	#
102	4.30518	1	23	53	#
103	5.9056	5	15	53	#
104	5.31504	5	19	53	#
105	4.78354	5	23	53	#
106	5.9056	9	19	53	#
107	5.31504	9	23	53	#
108	5.9056	13	23	53	#
