%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 32; Bids: 100; Distribution: matching; Runs: 1; Seed: 40
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 32
bids 100
dummy 21

0	2.34292	0	30	#
1	2.03368	2	28	#
2	3.33003	3	28	#
3	8.37559	7	13	35	#
4	5.65352	7	17	35	#
5	5.08817	7	21	35	#
6	4.57935	7	25	35	#
7	6.28169	11	17	35	#
8	5.65352	11	21	35	#
9	5.08817	11	25	35	#
10	6.28169	15	21	35	#
11	5.65352	15	25	35	#
12	6.28169	19	25	35	#
13	12.4912	2	9	36	#
14	8.43157	2	13	36	#
15	7.58841	2	17	36	#
16	6.82957	2	21	36	#
17	9.36841	6	13	36	#
18	8.43157	6	17	36	#
19	7.58841	6	21	36	#
20	9.36841	10	17	36	#
21	8.43157	10	21	36	#
22	9.36841	14	21	36	#
23	6.98034	2	9	37	#
24	6.2823	2	13	37	#
25	5.65407	2	17	37	#
26	6.98034	6	13	37	#
27	6.2823	6	17	37	#
28	6.98034	10	17	37	#
29	6.10891	19	25	38	#
30	4.12351	19	29	38	#
31	4.58168	23	29	38	#
32	12.6613	7	13	40	#
33	8.54637	7	17	40	#
34	7.69173	7	21	40	#
35	6.92256	7	25	40	#
36	9.49597	11	17	40	#
37	8.54637	11	21	40	#
38	7.69173	11	25	40	#
39	9.49597	15	21	40	#
40	8.54637	15	25	40	#
41	9.49597	19	25	40	#
42	8.25643	6	13	42	#
43	5.57309	6	17	42	#
44	5.01578	6	21	42	#
45	4.5142	6	25	42	#
46	6.19232	10	17	42	#
47	5.57309	10	21	42	#
48	5.01578	10	25	42	#
49	6.19232	14	21	42	#
50	5.57309	14	25	42	#
51	6.19232	18	25	42	#
52	10.4681	7	13	43	#
53	7.066	7	17	43	#
54	6.3594	7	21	43	#
55	5.72346	7	25	43	#
56	7.85111	11	17	43	#
57	7.066	11	21	43	#
58	6.3594	11	25	43	#
59	7.85111	15	21	43	#
60	7.066	15	25	43	#
61	7.85111	19	25	43	#
62	8.30558	14	21	46	#
63	5.60627	14	25	46	#
64	5.04564	14	29	46	#
65	6.22918	18	25	46	#
66	5.60627	18	29	46	#
67	6.22918	22	29	46	#
68	7.88805	7	13	47	#
69	5.32443	7	17	47	#
70	4.79199	7	21	47	#
71	4.31279	7	25	47	#
72	5.91603	11	17	47	#
73	5.32443	11	21	47	#
74	4.79199	11	25	47	#
75	5.91603	15	21	47	#
76	5.32443	15	25	47	#
77	5.91603	19	25	47	#
78	10.3227	9	18	48	#
79	6.9678	9	22	48	#
80	6.27102	9	26	48	#
81	5.64392	9	30	48	#
82	7.742	13	22	48	#
83	6.9678	13	26	48	#
84	6.27102	13	30	48	#
85	7.742	17	26	48	#
86	6.9678	17	30	48	#
87	7.742	21	30	48	#
88	7.64216	0	25	49	#
89	5.15846	0	29	49	#
90	5.73162	4	29	49	#
91	6.1163	1	24	50	#
92	4.1285	1	28	50	#
93	4.58723	5	28	50	#
94	8.53824	19	25	51	#
95	5.76331	19	29	51	#
96	6.40368	23	29	51	#
97	6.95256	0	25	52	#
98	4.69298	0	29	52	#
99	5.21442	4	29	52	#
