%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 32; Bids: 100; Distribution: matching; Runs: 1; Seed: 4
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 32
bids 101
dummy 29

0	4.77244	2	28	#
1	7.05711	3	28	#
2	2.4238	1	10	34	#
3	2.18142	1	14	34	#
4	1.96328	1	18	34	#
5	2.4238	5	14	34	#
6	2.18142	5	18	34	#
7	2.4238	9	18	34	#
8	7.04935	5	15	35	#
9	4.75831	5	19	35	#
10	4.28248	5	23	35	#
11	3.85423	5	27	35	#
12	5.28702	9	19	35	#
13	4.75831	9	23	35	#
14	4.28248	9	27	35	#
15	5.28702	13	23	35	#
16	4.75831	13	27	35	#
17	5.28702	17	27	35	#
18	7.19767	21	31	38	#
19	9.6085	0	31	#
20	9.5969	17	27	38	#
21	6.47791	17	31	38	#
22	3.75522	1	10	39	#
23	3.3797	1	14	39	#
24	3.04173	1	18	39	#
25	3.75522	5	14	39	#
26	3.3797	5	18	39	#
27	3.75522	9	18	39	#
28	4.04915	1	11	40	#
29	3.64423	1	15	40	#
30	3.27981	1	19	40	#
31	4.04915	5	15	40	#
32	3.64423	5	19	40	#
33	4.04915	9	19	40	#
34	6.00038	13	22	41	#
35	4.05025	13	26	41	#
36	3.64523	13	30	41	#
37	4.50028	17	26	41	#
38	4.05025	17	30	41	#
39	4.50028	21	30	41	#
40	8.61827	1	24	43	#
41	5.81733	1	28	43	#
42	6.4637	5	28	43	#
43	5.62437	17	26	45	#
44	3.79645	17	30	45	#
45	4.21828	21	30	45	#
46	11.9391	0	25	46	#
47	8.05893	0	29	46	#
48	8.95436	4	29	46	#
49	4.84956	0	25	47	#
50	3.27346	0	29	47	#
51	3.63717	4	29	47	#
52	7.97112	13	23	48	#
53	5.3805	13	27	48	#
54	4.84245	13	31	48	#
55	5.97834	17	27	48	#
56	5.3805	17	31	48	#
57	5.97834	21	31	48	#
58	2.647	0	30	#
59	3.40937	6	13	50	#
60	2.30132	6	17	50	#
61	2.07119	6	21	50	#
62	1.86407	6	25	50	#
63	2.55702	10	17	50	#
64	2.30132	10	21	50	#
65	2.07119	10	25	50	#
66	2.55702	14	21	50	#
67	2.30132	14	25	50	#
68	2.55702	18	25	50	#
69	6.35218	7	13	51	#
70	4.28772	7	17	51	#
71	3.85895	7	21	51	#
72	3.47306	7	25	51	#
73	4.76414	11	17	51	#
74	4.28772	11	21	51	#
75	3.85895	11	25	51	#
76	4.76414	15	21	51	#
77	4.28772	15	25	51	#
78	4.76414	19	25	51	#
79	1.59395	2	9	56	#
80	1.43456	2	13	56	#
81	1.2911	2	17	56	#
82	1.59395	6	13	56	#
83	1.43456	6	17	56	#
84	1.59395	10	17	56	#
85	7.75258	5	15	59	#
86	5.23299	5	19	59	#
87	4.70969	5	23	59	#
88	4.23872	5	27	59	#
89	5.81443	9	19	59	#
90	5.23299	9	23	59	#
91	4.70969	9	27	59	#
92	5.81443	13	23	59	#
93	5.23299	13	27	59	#
94	5.81443	17	27	59	#
95	4.80024	13	22	60	#
96	3.24016	13	26	60	#
97	2.91614	13	30	60	#
98	3.60018	17	26	60	#
99	3.24016	17	30	60	#
100	3.60018	21	30	60	#
