%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 32; Bids: 100; Distribution: matching; Runs: 1; Seed: 25
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 32
bids 107
dummy 27

0	9.33924	3	28	#
1	9.2405	0	30	#
2	4.94899	3	9	35	#
3	4.45409	3	13	35	#
4	4.00868	3	17	35	#
5	4.94899	7	13	35	#
6	4.45409	7	17	35	#
7	4.94899	11	17	35	#
8	4.62885	1	10	37	#
9	3.12447	1	14	37	#
10	2.81203	1	18	37	#
11	2.53082	1	22	37	#
12	3.47164	5	14	37	#
13	3.12447	5	18	37	#
14	2.81203	5	22	37	#
15	3.47164	9	18	37	#
16	3.12447	9	22	37	#
17	3.47164	13	22	37	#
18	6.31384	18	25	38	#
19	4.26185	18	29	38	#
20	4.73538	22	29	38	#
21	5.86264	10	17	39	#
22	3.95728	10	21	39	#
23	3.56156	10	25	39	#
24	3.2054	10	29	39	#
25	4.39698	14	21	39	#
26	3.95728	14	25	39	#
27	3.56156	14	29	39	#
28	4.39698	18	25	39	#
29	3.95728	18	29	39	#
30	4.39698	22	29	39	#
31	8.13523	2	28	#
32	7.72242	9	19	41	#
33	5.21264	9	23	41	#
34	4.69137	9	27	41	#
35	4.22223	9	31	41	#
36	5.79182	13	23	41	#
37	5.21264	13	27	41	#
38	4.69137	13	31	41	#
39	5.79182	17	27	41	#
40	5.21264	17	31	41	#
41	5.79182	21	31	41	#
42	12.1264	1	24	42	#
43	8.18534	1	28	42	#
44	9.09483	5	28	42	#
45	7.67997	1	24	44	#
46	5.18398	1	28	44	#
47	5.75997	5	28	44	#
48	9.03923	0	31	#
49	5.74851	2	9	46	#
50	5.17366	2	13	46	#
51	4.65629	2	17	46	#
52	5.74851	6	13	46	#
53	5.17366	6	17	46	#
54	5.74851	10	17	46	#
55	7.70822	0	25	47	#
56	6.9374	0	29	47	#
57	7.70822	4	29	47	#
58	6.23009	10	17	48	#
59	4.20531	10	21	48	#
60	3.78478	10	25	48	#
61	3.4063	10	29	48	#
62	4.67257	14	21	48	#
63	4.20531	14	25	48	#
64	3.78478	14	29	48	#
65	4.67257	18	25	48	#
66	4.20531	18	29	48	#
67	4.67257	22	29	48	#
68	3.56851	1	10	54	#
69	3.21165	1	14	54	#
70	2.89049	1	18	54	#
71	3.56851	5	14	54	#
72	3.21165	5	18	54	#
73	3.56851	9	18	54	#
74	8.44731	0	25	55	#
75	5.70194	0	29	55	#
76	6.33548	4	29	55	#
77	5.55668	9	18	56	#
78	3.75076	9	22	56	#
79	3.37568	9	26	56	#
80	3.03811	9	30	56	#
81	4.16751	13	22	56	#
82	3.75076	13	26	56	#
83	3.37568	13	30	56	#
84	4.16751	17	26	56	#
85	3.75076	17	30	56	#
86	4.16751	21	30	56	#
87	6.21192	11	17	57	#
88	4.19305	11	21	57	#
89	3.77374	11	25	57	#
90	3.39637	11	29	57	#
91	4.65894	15	21	57	#
92	4.19305	15	25	57	#
93	3.77374	15	29	57	#
94	4.65894	19	25	57	#
95	4.19305	19	29	57	#
96	4.65894	23	29	57	#
97	7.2313	2	9	58	#
98	4.88113	2	13	58	#
99	4.39302	2	17	58	#
100	3.95371	2	21	58	#
101	5.42348	6	13	58	#
102	4.88113	6	17	58	#
103	4.39302	6	21	58	#
104	5.42348	10	17	58	#
105	4.88113	10	21	58	#
106	5.42348	14	21	58	#
