%% File generated by CATS v.2.1Thu May  9 12:48:24 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 32; Bids: 100; Distribution: matching; Runs: 1; Seed: 63
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 32
bids 100
dummy 18

0	3.15592	2	28	#
1	2.15375	11	17	33	#
2	1.45378	11	21	33	#
3	1.3084	11	25	33	#
4	1.17756	11	29	33	#
5	1.61531	15	21	33	#
6	1.45378	15	25	33	#
7	1.3084	15	29	33	#
8	1.61531	19	25	33	#
9	1.45378	19	29	33	#
10	1.61531	23	29	33	#
11	1.02586	1	24	34	#
12	0.923275	1	28	34	#
13	1.02586	5	28	34	#
14	3.13816	11	17	35	#
15	2.11826	11	21	35	#
16	1.90643	11	25	35	#
17	1.71579	11	29	35	#
18	2.35362	15	21	35	#
19	2.11826	15	25	35	#
20	1.90643	15	29	35	#
21	2.35362	19	25	35	#
22	2.11826	19	29	35	#
23	2.35362	23	29	35	#
24	0.678678	0	25	36	#
25	0.61081	0	29	36	#
26	0.678678	4	29	36	#
27	0.745627	0	25	37	#
28	0.671065	0	29	37	#
29	0.745627	4	29	37	#
30	0.748618	1	24	38	#
31	0.673756	1	28	38	#
32	0.748618	5	28	38	#
33	0.552255	1	24	39	#
34	0.49703	1	28	39	#
35	0.552255	5	28	39	#
36	1.47372	9	19	40	#
37	0.99476	9	23	40	#
38	0.895284	9	27	40	#
39	0.805755	9	31	40	#
40	1.10529	13	23	40	#
41	0.99476	13	27	40	#
42	0.895284	13	31	40	#
43	1.10529	17	27	40	#
44	0.99476	17	31	40	#
45	1.10529	21	31	40	#
46	3.02546	0	30	#
47	1.70538	0	31	#
48	4.80925	10	17	43	#
49	3.24624	10	21	43	#
50	2.92162	10	25	43	#
51	2.62946	10	29	43	#
52	3.60694	14	21	43	#
53	3.24624	14	25	43	#
54	2.92162	14	29	43	#
55	3.60694	18	25	43	#
56	3.24624	18	29	43	#
57	3.60694	22	29	43	#
58	1.84784	11	17	44	#
59	1.24729	11	21	44	#
60	1.12256	11	25	44	#
61	1.01031	11	29	44	#
62	1.38588	15	21	44	#
63	1.24729	15	25	44	#
64	1.12256	15	29	44	#
65	1.38588	19	25	44	#
66	1.24729	19	29	44	#
67	1.38588	23	29	44	#
68	5.89939	18	25	45	#
69	3.98209	18	29	45	#
70	4.42454	22	29	45	#
71	1.30006	5	15	46	#
72	0.877543	5	19	46	#
73	0.789789	5	23	46	#
74	0.71081	5	27	46	#
75	0.975048	9	19	46	#
76	0.877543	9	23	46	#
77	0.789789	9	27	46	#
78	0.975048	13	23	46	#
79	0.877543	13	27	46	#
80	0.975048	17	27	46	#
81	1.27511	0	25	47	#
82	1.1476	0	29	47	#
83	1.27511	4	29	47	#
84	4.24935	2	9	48	#
85	2.86831	2	13	48	#
86	2.58148	2	17	48	#
87	2.32333	2	21	48	#
88	3.18701	6	13	48	#
89	2.86831	6	17	48	#
90	2.58148	6	21	48	#
91	3.18701	10	17	48	#
92	2.86831	10	21	48	#
93	3.18701	14	21	48	#
94	1.13551	1	11	49	#
95	1.02196	1	15	49	#
96	0.919767	1	19	49	#
97	1.13551	5	15	49	#
98	1.02196	5	19	49	#
99	1.13551	9	19	49	#
