%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 32; Bids: 100; Distribution: matching; Runs: 1; Seed: 24
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 32
bids 109
dummy 22

0	3.50677	0	30	#
1	4.99939	2	28	#
2	0.745706	3	28	#
3	3.3825	3	9	35	#
4	3.04425	3	13	35	#
5	2.73983	3	17	35	#
6	3.3825	7	13	35	#
7	3.04425	7	17	35	#
8	3.3825	11	17	35	#
9	12.5567	2	9	36	#
10	8.47574	2	13	36	#
11	7.62817	2	17	36	#
12	6.86535	2	21	36	#
13	9.41749	6	13	36	#
14	8.47574	6	17	36	#
15	7.62817	6	21	36	#
16	9.41749	10	17	36	#
17	8.47574	10	21	36	#
18	9.41749	14	21	36	#
19	9.85681	6	13	37	#
20	6.65334	6	17	37	#
21	5.98801	6	21	37	#
22	5.38921	6	25	37	#
23	7.3926	10	17	37	#
24	6.65334	10	21	37	#
25	5.98801	10	25	37	#
26	7.3926	14	21	37	#
27	6.65334	14	25	37	#
28	7.3926	18	25	37	#
29	4.50058	19	25	38	#
30	3.03789	19	29	38	#
31	3.37544	23	29	38	#
32	6.85067	15	21	40	#
33	4.6242	15	25	40	#
34	4.16178	15	29	40	#
35	5.138	19	25	40	#
36	4.6242	19	29	40	#
37	5.138	23	29	40	#
38	7.07077	2	9	42	#
39	6.3637	2	13	42	#
40	5.72733	2	17	42	#
41	7.07077	6	13	42	#
42	6.3637	6	17	42	#
43	7.07077	10	17	42	#
44	3.9052	7	13	43	#
45	2.63601	7	17	43	#
46	2.37241	7	21	43	#
47	2.13517	7	25	43	#
48	2.9289	11	17	43	#
49	2.63601	11	21	43	#
50	2.37241	11	25	43	#
51	2.9289	15	21	43	#
52	2.63601	15	25	43	#
53	2.9289	19	25	43	#
54	14.1612	14	21	46	#
55	9.55881	14	25	46	#
56	8.60293	14	29	46	#
57	10.6209	18	25	46	#
58	9.55881	18	29	46	#
59	10.6209	22	29	46	#
60	3.55623	7	13	47	#
61	2.40046	7	17	47	#
62	2.16041	7	21	47	#
63	1.94437	7	25	47	#
64	2.66717	11	17	47	#
65	2.40046	11	21	47	#
66	2.16041	11	25	47	#
67	2.66717	15	21	47	#
68	2.40046	15	25	47	#
69	2.66717	19	25	47	#
70	12.8865	9	18	48	#
71	8.69839	9	22	48	#
72	7.82855	9	26	48	#
73	7.04569	9	30	48	#
74	9.66488	13	22	48	#
75	8.69839	13	26	48	#
76	7.82855	13	30	48	#
77	9.66488	17	26	48	#
78	8.69839	17	30	48	#
79	9.66488	21	30	48	#
80	5.37318	0	25	49	#
81	3.62689	0	29	49	#
82	4.02988	4	29	49	#
83	2.71708	1	24	50	#
84	1.83403	1	28	50	#
85	2.03781	5	28	50	#
86	4.50246	3	9	51	#
87	3.03916	3	13	51	#
88	2.73524	3	17	51	#
89	2.46172	3	21	51	#
90	3.37684	7	13	51	#
91	3.03916	7	17	51	#
92	2.73524	7	21	51	#
93	3.37684	11	17	51	#
94	3.03916	11	21	51	#
95	3.37684	15	21	51	#
96	2.86988	0	25	52	#
97	1.93717	0	29	52	#
98	2.15241	4	29	52	#
99	5.40005	9	19	53	#
100	3.64503	9	23	53	#
101	3.28053	9	27	53	#
102	2.95248	9	31	53	#
103	4.05004	13	23	53	#
104	3.64503	13	27	53	#
105	3.28053	13	31	53	#
106	4.05004	17	27	53	#
107	3.64503	17	31	53	#
108	4.05004	21	31	53	#
