%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 32; Bids: 100; Distribution: matching; Runs: 1; Seed: 1
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 32
bids 106
dummy 31

0	2.36104	3	28	#
1	2.80973	19	25	35	#
2	4.69697	21	30	37	#
3	3.7463	7	13	35	#
4	2.52875	7	17	35	#
5	2.27588	7	21	35	#
6	2.04829	7	25	35	#
7	2.80973	11	17	35	#
8	2.52875	11	21	35	#
9	2.27588	11	25	35	#
10	2.80973	15	21	35	#
11	2.52875	15	25	35	#
12	3.68251	0	30	#
13	6.26263	9	18	37	#
14	4.22728	9	22	37	#
15	3.80455	9	26	37	#
16	3.42409	9	30	37	#
17	4.69697	13	22	37	#
18	4.22728	13	26	37	#
19	3.80455	13	30	37	#
20	4.69697	17	26	37	#
21	4.22728	17	30	37	#
22	11.8969	18	25	38	#
23	8.03038	18	29	38	#
24	8.92264	22	29	38	#
25	9.85627	18	25	39	#
26	6.65298	18	29	39	#
27	7.3922	22	29	39	#
28	5.48745	9	18	54	#
29	6.92073	17	27	41	#
30	4.67149	17	31	41	#
31	5.19054	21	31	41	#
32	2.15309	1	24	42	#
33	1.45334	1	28	42	#
34	1.61482	5	28	42	#
35	3.44039	1	24	44	#
36	2.32227	1	28	44	#
37	2.58029	5	28	44	#
38	6.5161	2	28	#
39	9.51596	6	13	46	#
40	6.42327	6	17	46	#
41	5.78095	6	21	46	#
42	5.20285	6	25	46	#
43	7.13697	10	17	46	#
44	6.42327	10	21	46	#
45	5.78095	10	25	46	#
46	7.13697	14	21	46	#
47	6.42327	14	25	46	#
48	7.13697	18	25	46	#
49	2.87382	0	25	47	#
50	2.58644	0	29	47	#
51	2.87382	4	29	47	#
52	5.00116	2	9	48	#
53	3.37578	2	13	48	#
54	3.0382	2	17	48	#
55	2.73438	2	21	48	#
56	3.75087	6	13	48	#
57	3.37578	6	17	48	#
58	3.0382	6	21	48	#
59	3.75087	10	17	48	#
60	3.37578	10	21	48	#
61	3.75087	14	21	48	#
62	2.75885	0	31	#
63	5.48745	1	10	54	#
64	4.93871	1	14	54	#
65	4.44484	1	18	54	#
66	5.48745	5	14	54	#
67	4.93871	5	18	54	#
68	3.82929	0	25	55	#
69	2.58477	0	29	55	#
70	2.87197	4	29	55	#
71	5.26079	17	26	56	#
72	3.55103	17	30	56	#
73	3.94559	21	30	56	#
74	2.9798	11	17	57	#
75	2.01137	11	21	57	#
76	1.81023	11	25	57	#
77	1.62921	11	29	57	#
78	2.23485	15	21	57	#
79	2.01137	15	25	57	#
80	1.81023	15	29	57	#
81	2.23485	19	25	57	#
82	2.01137	19	29	57	#
83	2.23485	23	29	57	#
84	7.30329	18	25	58	#
85	4.92972	18	29	58	#
86	5.47746	22	29	58	#
87	3.48819	1	24	59	#
88	3.13937	1	28	59	#
89	3.48819	5	28	59	#
90	3.02958	0	25	60	#
91	2.04497	0	29	60	#
92	2.27218	4	29	60	#
93	3.97243	1	24	61	#
94	2.68139	1	28	61	#
95	2.97932	5	28	61	#
96	5.24532	5	15	62	#
97	3.54059	5	19	62	#
98	3.18653	5	23	62	#
99	2.86788	5	27	62	#
100	3.93399	9	19	62	#
101	3.54059	9	23	62	#
102	3.18653	9	27	62	#
103	3.93399	13	23	62	#
104	3.54059	13	27	62	#
105	3.93399	17	27	62	#
