%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 16; Bids: 50; Distribution: matching; Runs: 1; Seed: 63
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 16
bids 51
dummy 14

0	3.15592	2	12	#
1	1.61531	3	5	17	#
2	1.45378	3	9	17	#
3	1.3084	3	13	17	#
4	1.61531	7	9	17	#
5	1.45378	7	13	17	#
6	1.61531	11	13	17	#
7	1.02586	1	8	18	#
8	0.923275	1	12	18	#
9	1.02586	5	12	18	#
10	2.35362	3	5	19	#
11	2.11826	3	9	19	#
12	1.90643	3	13	19	#
13	2.35362	7	9	19	#
14	2.11826	7	13	19	#
15	2.35362	11	13	19	#
16	0.678678	0	9	20	#
17	0.61081	0	13	20	#
18	0.678678	4	13	20	#
19	0.745627	0	9	21	#
20	0.671065	0	13	21	#
21	0.745627	4	13	21	#
22	0.748618	1	8	22	#
23	0.673756	1	12	22	#
24	0.748618	5	12	22	#
25	0.552255	1	8	23	#
26	0.49703	1	12	23	#
27	0.552255	5	12	23	#
28	1.10529	1	7	24	#
29	0.99476	1	11	24	#
30	0.895284	1	15	24	#
31	1.10529	5	11	24	#
32	0.99476	5	15	24	#
33	1.10529	9	15	24	#
34	3.02546	0	14	#
35	1.70538	0	15	#
36	3.60694	2	5	27	#
37	3.24624	2	9	27	#
38	2.92162	2	13	27	#
39	3.60694	6	9	27	#
40	3.24624	6	13	27	#
41	3.60694	10	13	27	#
42	1.38588	3	5	28	#
43	1.24729	3	9	28	#
44	1.12256	3	13	28	#
45	1.38588	7	9	28	#
46	1.24729	7	13	28	#
47	1.38588	11	13	28	#
48	5.89939	6	9	29	#
49	3.98209	6	13	29	#
50	4.42454	10	13	29	#
