%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 16; Bids: 50; Distribution: matching; Runs: 1; Seed: 4
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 16
bids 51
dummy 17

0	4.77244	2	12	#
1	2.57803	0	14	#
2	2.4238	1	6	18	#
3	2.18142	1	10	18	#
4	1.96328	1	14	18	#
5	2.4238	5	10	18	#
6	2.18142	5	14	18	#
7	2.4238	9	14	18	#
8	7.04935	5	11	19	#
9	4.75831	5	15	19	#
10	5.28702	9	15	19	#
11	7.19767	9	15	22	#
12	9.6085	0	15	#
13	9.5969	5	11	22	#
14	6.47791	5	15	22	#
15	3.75522	1	6	23	#
16	3.3797	1	10	23	#
17	3.04173	1	14	23	#
18	3.75522	5	10	23	#
19	3.3797	5	14	23	#
20	3.75522	9	14	23	#
21	4.04915	1	7	24	#
22	3.64423	1	11	24	#
23	3.27981	1	15	24	#
24	4.04915	5	11	24	#
25	3.64423	5	15	24	#
26	4.04915	9	15	24	#
27	6.00038	1	6	25	#
28	4.05025	1	10	25	#
29	3.64523	1	14	25	#
30	4.50028	5	10	25	#
31	4.05025	5	14	25	#
32	4.50028	9	14	25	#
33	8.61827	1	8	27	#
34	5.81733	1	12	27	#
35	6.4637	5	12	27	#
36	5.62437	5	10	29	#
37	3.79645	5	14	29	#
38	4.21828	9	14	29	#
39	11.9391	0	9	30	#
40	8.05893	0	13	30	#
41	8.95436	4	13	30	#
42	4.84956	0	9	31	#
43	3.27346	0	13	31	#
44	3.63717	4	13	31	#
45	7.97112	1	7	32	#
46	5.3805	1	11	32	#
47	4.84245	1	15	32	#
48	5.97834	5	11	32	#
49	5.3805	5	15	32	#
50	5.97834	9	15	32	#
