%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 16; Bids: 50; Distribution: matching; Runs: 1; Seed: 57
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 16
bids 52
dummy 17

0	8.11669	3	12	#
1	6.14901	9	14	21	#
2	8.97908	3	5	19	#
3	8.08117	3	9	19	#
4	7.27306	3	13	19	#
5	8.97908	7	9	19	#
6	8.08117	7	13	19	#
7	8.97908	11	13	19	#
8	5.92068	0	14	#
9	8.19868	1	6	21	#
10	5.53411	1	10	21	#
11	4.9807	1	14	21	#
12	6.14901	5	10	21	#
13	5.53411	5	14	21	#
14	6.69241	2	5	22	#
15	6.02317	2	9	22	#
16	5.42086	2	13	22	#
17	6.69241	6	9	22	#
18	6.02317	6	13	22	#
19	6.69241	10	13	22	#
20	3.82661	2	5	23	#
21	3.44395	2	9	23	#
22	3.09955	2	13	23	#
23	3.82661	6	9	23	#
24	3.44395	6	13	23	#
25	3.82661	10	13	23	#
26	3.07226	2	12	#
27	5.95003	1	7	25	#
28	4.01627	1	11	25	#
29	3.61464	1	15	25	#
30	4.46252	5	11	25	#
31	4.01627	5	15	25	#
32	4.46252	9	15	25	#
33	12.0226	1	8	26	#
34	8.11526	1	12	26	#
35	9.01696	5	12	26	#
36	15.333	1	8	28	#
37	10.3498	1	12	28	#
38	11.4998	5	12	28	#
39	3.23885	0	15	#
40	7.87614	2	5	30	#
41	7.08852	2	9	30	#
42	6.37967	2	13	30	#
43	7.87614	6	9	30	#
44	7.08852	6	13	30	#
45	7.87614	10	13	30	#
46	4.6728	0	9	31	#
47	4.20552	0	13	31	#
48	4.6728	4	13	31	#
49	4.31498	6	9	32	#
50	2.91261	6	13	32	#
51	3.23623	10	13	32	#
