%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 16; Bids: 50; Distribution: matching; Runs: 1; Seed: 56
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 16
bids 51
dummy 16

0	4.72426	0	14	#
1	3.78442	10	13	30	#
2	2.04728	10	13	26	#
3	4.59358	3	5	19	#
4	4.13422	3	9	19	#
5	3.7208	3	13	19	#
6	4.59358	7	9	19	#
7	4.13422	7	13	19	#
8	4.59358	11	13	19	#
9	4.88701	6	9	20	#
10	3.29873	6	13	20	#
11	3.66525	10	13	20	#
12	3.41901	6	9	21	#
13	2.30783	6	13	21	#
14	2.56426	10	13	21	#
15	7.60198	3	5	22	#
16	6.84178	3	9	22	#
17	6.1576	3	13	22	#
18	7.60198	7	9	22	#
19	6.84178	7	13	22	#
20	7.60198	11	13	22	#
21	9.20503	3	5	24	#
22	6.21339	3	9	24	#
23	5.59205	3	13	24	#
24	6.90377	7	9	24	#
25	6.21339	7	13	24	#
26	6.90377	11	13	24	#
27	13.5504	3	12	#
28	2.72971	2	5	26	#
29	1.84255	2	9	26	#
30	1.6583	2	13	26	#
31	2.04728	6	9	26	#
32	1.84255	6	13	26	#
33	7.85929	3	5	27	#
34	7.07336	3	9	27	#
35	6.36602	3	13	27	#
36	7.85929	7	9	27	#
37	7.07336	7	13	27	#
38	7.85929	11	13	27	#
39	9.63769	2	12	#
40	5.04589	2	5	30	#
41	3.40597	2	9	30	#
42	3.06538	2	13	30	#
43	3.78442	6	9	30	#
44	3.40597	6	13	30	#
45	6.89561	3	5	31	#
46	4.65454	3	9	31	#
47	4.18909	3	13	31	#
48	5.17171	7	9	31	#
49	4.65454	7	13	31	#
50	5.17171	11	13	31	#
