%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 16; Bids: 50; Distribution: matching; Runs: 1; Seed: 36
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 16
bids 51
dummy 17

0	7.49361	2	12	#
1	4.66041	9	14	29	#
2	4.45793	5	10	18	#
3	3.0091	5	14	18	#
4	3.34345	9	14	18	#
5	3.23494	1	7	19	#
6	2.18358	1	11	19	#
7	1.96522	1	15	19	#
8	2.4262	5	11	19	#
9	2.18358	5	15	19	#
10	2.4262	9	15	19	#
11	8.41427	0	15	#
12	7.30679	5	11	22	#
13	4.93208	5	15	22	#
14	5.48009	9	15	22	#
15	7.45186	1	6	23	#
16	5.03001	1	10	23	#
17	4.52701	1	14	23	#
18	5.5889	5	10	23	#
19	5.03001	5	14	23	#
20	5.5889	9	14	23	#
21	5.08078	1	7	24	#
22	4.5727	1	11	24	#
23	4.11543	1	15	24	#
24	5.08078	5	11	24	#
25	4.5727	5	15	24	#
26	5.08078	9	15	24	#
27	5.23759	5	10	25	#
28	3.53538	5	14	25	#
29	3.9282	9	14	25	#
30	5.62087	1	8	27	#
31	3.79409	1	12	27	#
32	4.21565	5	12	27	#
33	6.81823	0	14	#
34	6.21389	1	6	29	#
35	4.19437	1	10	29	#
36	3.77494	1	14	29	#
37	4.66041	5	10	29	#
38	4.19437	5	14	29	#
39	5.59113	0	9	30	#
40	3.77401	0	13	30	#
41	4.19335	4	13	30	#
42	6.26102	0	9	31	#
43	4.22619	0	13	31	#
44	4.69576	4	13	31	#
45	3.95452	1	7	32	#
46	3.55906	1	11	32	#
47	3.20316	1	15	32	#
48	3.95452	5	11	32	#
49	3.55906	5	15	32	#
50	3.95452	9	15	32	#
