%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 16; Bids: 50; Distribution: matching; Runs: 1; Seed: 96
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 16
bids 51
dummy 16

0	4.81637	0	14	#
1	8.22172	2	12	#
2	9.60851	3	12	#
3	6.97437	3	5	19	#
4	4.7077	3	9	19	#
5	4.23693	3	13	19	#
6	5.23078	7	9	19	#
7	4.7077	7	13	19	#
8	5.23078	11	13	19	#
9	13.0558	2	5	20	#
10	8.81264	2	9	20	#
11	7.93138	2	13	20	#
12	9.79182	6	9	20	#
13	8.81264	6	13	20	#
14	9.79182	10	13	20	#
15	9.26536	2	5	21	#
16	6.25412	2	9	21	#
17	5.6287	2	13	21	#
18	6.94902	6	9	21	#
19	6.25412	6	13	21	#
20	6.94902	10	13	21	#
21	4.91316	3	5	22	#
22	4.42184	3	9	22	#
23	3.97966	3	13	22	#
24	4.91316	7	9	22	#
25	4.42184	7	13	22	#
26	4.91316	11	13	22	#
27	5.59482	3	5	24	#
28	3.7765	3	9	24	#
29	3.39885	3	13	24	#
30	4.19612	7	9	24	#
31	3.7765	7	13	24	#
32	4.19612	11	13	24	#
33	8.32618	2	5	26	#
34	7.49356	2	9	26	#
35	6.74421	2	13	26	#
36	8.32618	6	9	26	#
37	7.49356	6	13	26	#
38	8.32618	10	13	26	#
39	4.95964	3	5	27	#
40	4.46367	3	9	27	#
41	4.0173	3	13	27	#
42	4.95964	7	9	27	#
43	4.46367	7	13	27	#
44	4.95964	11	13	27	#
45	9.64182	6	9	30	#
46	6.50823	6	13	30	#
47	7.23136	10	13	30	#
48	3.68544	7	9	31	#
49	2.48768	7	13	31	#
50	2.76408	11	13	31	#
