%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 16; Bids: 50; Distribution: matching; Runs: 1; Seed: 80
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 16
bids 54
dummy 20

0	3.03212	0	14	#
1	7.16542	2	12	#
2	6.71714	3	12	#
3	1.80435	7	9	19	#
4	1.21793	7	13	19	#
5	1.35326	11	13	19	#
6	2.89088	2	5	20	#
7	1.95134	2	9	20	#
8	1.75621	2	13	20	#
9	2.16816	6	9	20	#
10	1.95134	6	13	20	#
11	2.16816	10	13	20	#
12	2.15485	6	9	21	#
13	1.45453	6	13	21	#
14	1.61614	10	13	21	#
15	1.54794	3	5	22	#
16	1.39314	3	9	22	#
17	1.25383	3	13	22	#
18	1.54794	7	9	22	#
19	1.39314	7	13	22	#
20	1.54794	11	13	22	#
21	1.54548	7	9	24	#
22	1.0432	7	13	24	#
23	1.15911	11	13	24	#
24	2.65014	6	9	26	#
25	1.78885	6	13	26	#
26	1.98761	10	13	26	#
27	1.18325	7	9	27	#
28	0.798692	7	13	27	#
29	0.887435	11	13	27	#
30	1.33235	6	9	30	#
31	0.899336	6	13	30	#
32	0.999263	10	13	30	#
33	0.778903	7	9	31	#
34	0.52576	7	13	31	#
35	0.584177	11	13	31	#
36	1.32976	1	6	32	#
37	0.897589	1	10	32	#
38	0.80783	1	14	32	#
39	0.997321	5	10	32	#
40	0.897589	5	14	32	#
41	0.997321	9	14	32	#
42	6.50542	0	9	33	#
43	4.39116	0	13	33	#
44	4.87907	4	13	33	#
45	6.56059	1	8	34	#
46	4.4284	1	12	34	#
47	4.92044	5	12	34	#
48	1.42658	3	5	35	#
49	1.28392	3	9	35	#
50	1.15553	3	13	35	#
51	1.42658	7	9	35	#
52	1.28392	7	13	35	#
53	1.42658	11	13	35	#
