%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 16; Bids: 50; Distribution: matching; Runs: 1; Seed: 16
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 16
bids 54
dummy 17

0	4.13909	0	14	#
1	6.9417	2	12	#
2	2.75681	3	12	#
3	0.859652	3	5	19	#
4	0.773687	3	9	19	#
5	0.696318	3	13	19	#
6	0.859652	7	9	19	#
7	0.773687	7	13	19	#
8	0.859652	11	13	19	#
9	5.06364	6	9	20	#
10	3.41796	6	13	20	#
11	3.79773	10	13	20	#
12	2.59009	2	5	21	#
13	2.33108	2	9	21	#
14	2.09797	2	13	21	#
15	2.59009	6	9	21	#
16	2.33108	6	13	21	#
17	2.59009	10	13	21	#
18	1.41148	7	9	22	#
19	0.952749	7	13	22	#
20	1.05861	11	13	22	#
21	1.19984	7	9	24	#
22	0.809889	7	13	24	#
23	0.899877	11	13	24	#
24	6.47608	2	5	26	#
25	4.37135	2	9	26	#
26	3.93422	2	13	26	#
27	4.85706	6	9	26	#
28	4.37135	6	13	26	#
29	4.85706	10	13	26	#
30	1.19545	3	5	27	#
31	1.07591	3	9	27	#
32	0.968317	3	13	27	#
33	1.19545	7	9	27	#
34	1.07591	7	13	27	#
35	1.19545	11	13	27	#
36	5.87459	2	5	30	#
37	5.28713	2	9	30	#
38	4.75842	2	13	30	#
39	5.87459	6	9	30	#
40	5.28713	6	13	30	#
41	5.87459	10	13	30	#
42	2.78946	3	5	31	#
43	1.88289	3	9	31	#
44	1.6946	3	13	31	#
45	2.0921	7	9	31	#
46	1.88289	7	13	31	#
47	2.0921	11	13	31	#
48	6.02291	1	6	32	#
49	4.06547	1	10	32	#
50	3.65892	1	14	32	#
51	4.51719	5	10	32	#
52	4.06547	5	14	32	#
53	4.51719	9	14	32	#
