%% File generated by CATS v.2.1Thu May  9 13:09:06 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 16; Bids: 50; Distribution: scheduling; Runs: 1; Seed: 7
% Scheduling Distribution Parameters:
% max_length                = 10
% deviation                 = 0.500000
% prob_additional_deadline  = 0.700000
% additivity                = 0.200000



goods 16
bids 60
dummy 6

0	6.57236	0	1	2	3	4	5	16	#
1	2.73848	1	2	3	4	5	6	16	#
2	2.73848	2	3	4	5	6	7	16	#
3	2.73848	3	4	5	6	7	8	16	#
4	2.73848	4	5	6	7	8	9	16	#
5	2.73848	5	6	7	8	9	10	16	#
6	2.73848	6	7	8	9	10	11	16	#
7	2.73848	7	8	9	10	11	12	16	#
8	2.34727	8	9	10	11	12	13	16	#
9	2.34727	9	10	11	12	13	14	16	#
10	2.19079	10	11	12	13	14	15	16	#
11	11.9433	0	1	2	3	4	5	17	#
12	11.9433	1	2	3	4	5	6	17	#
13	4.48467	0	1	2	3	4	5	18	#
14	4.48467	1	2	3	4	5	6	18	#
15	4.48467	2	3	4	5	6	7	18	#
16	4.48467	3	4	5	6	7	8	18	#
17	4.48467	4	5	6	7	8	9	18	#
18	4.48467	5	6	7	8	9	10	18	#
19	4.48467	6	7	8	9	10	11	18	#
20	4.48467	7	8	9	10	11	12	18	#
21	4.48467	8	9	10	11	12	13	18	#
22	4.48467	9	10	11	12	13	14	18	#
23	4.18569	10	11	12	13	14	15	18	#
24	9.08254	0	1	2	3	4	19	#
25	9.08254	1	2	3	4	5	19	#
26	9.08254	2	3	4	5	6	19	#
27	9.08254	3	4	5	6	7	19	#
28	5.7798	4	5	6	7	8	19	#
29	5.7798	5	6	7	8	9	19	#
30	5.7798	6	7	8	9	10	19	#
31	5.7798	7	8	9	10	11	19	#
32	5.29815	8	9	10	11	12	19	#
33	4.23852	9	10	11	12	13	19	#
34	4.23852	10	11	12	13	14	19	#
35	4.23852	11	12	13	14	15	19	#
36	5.65959	0	1	2	3	4	20	#
37	5.65959	1	2	3	4	5	20	#
38	5.65959	2	3	4	5	6	20	#
39	5.65959	3	4	5	6	7	20	#
40	5.65959	4	5	6	7	8	20	#
41	5.65959	5	6	7	8	9	20	#
42	5.65959	6	7	8	9	10	20	#
43	5.65959	7	8	9	10	11	20	#
44	5.65959	8	9	10	11	12	20	#
45	5.65959	9	10	11	12	13	20	#
46	5.25533	10	11	12	13	14	20	#
47	4.90497	11	12	13	14	15	20	#
48	5.73411	0	1	2	3	4	21	#
49	5.73411	1	2	3	4	5	21	#
50	5.73411	2	3	4	5	6	21	#
51	5.73411	3	4	5	6	7	21	#
52	5.73411	4	5	6	7	8	21	#
53	5.73411	5	6	7	8	9	21	#
54	5.73411	6	7	8	9	10	21	#
55	5.73411	7	8	9	10	11	21	#
56	5.73411	8	9	10	11	12	21	#
57	5.73411	9	10	11	12	13	21	#
58	5.32453	10	11	12	13	14	21	#
59	4.96956	11	12	13	14	15	21	#
