%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 16; Bids: 50; Distribution: matching; Runs: 1; Seed: 68
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 16
bids 55
dummy 19

0	3.97509	2	12	#
1	2.74133	0	14	#
2	5.81793	1	6	18	#
3	3.9271	1	10	18	#
4	3.53439	1	14	18	#
5	4.36344	5	10	18	#
6	3.9271	5	14	18	#
7	4.36344	9	14	18	#
8	11.8071	1	7	19	#
9	7.96979	1	11	19	#
10	7.17281	1	15	19	#
11	8.85532	5	11	19	#
12	7.96979	5	15	19	#
13	8.85532	9	15	19	#
14	5.96106	0	15	#
15	4.97843	1	7	22	#
16	4.48059	1	11	22	#
17	4.03253	1	15	22	#
18	4.97843	5	11	22	#
19	4.48059	5	15	22	#
20	4.97843	9	15	22	#
21	3.86201	5	10	23	#
22	2.60686	5	14	23	#
23	2.89651	9	14	23	#
24	6.57924	1	7	24	#
25	5.92131	1	11	24	#
26	5.32918	1	15	24	#
27	6.57924	5	11	24	#
28	5.92131	5	15	24	#
29	6.57924	9	15	24	#
30	3.36961	5	10	25	#
31	2.27449	5	14	25	#
32	2.52721	9	14	25	#
33	4.1789	1	8	27	#
34	2.82076	1	12	27	#
35	3.13417	5	12	27	#
36	6.34841	5	10	29	#
37	4.28518	5	14	29	#
38	4.76131	9	14	29	#
39	8.21788	0	9	30	#
40	5.54707	0	13	30	#
41	6.16341	4	13	30	#
42	9.52073	0	9	31	#
43	6.4265	0	13	31	#
44	7.14055	4	13	31	#
45	9.54979	5	11	32	#
46	6.44611	5	15	32	#
47	7.16234	9	15	32	#
48	3.09454	3	12	#
49	5.08396	2	5	34	#
50	3.43167	2	9	34	#
51	3.08851	2	13	34	#
52	3.81297	6	9	34	#
53	3.43167	6	13	34	#
54	3.81297	10	13	34	#
