%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 16; Bids: 50; Distribution: matching; Runs: 1; Seed: 92
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 16
bids 51
dummy 17

0	1.68893	2	12	#
1	4.04077	9	14	29	#
2	3.79358	5	10	18	#
3	2.56067	5	14	18	#
4	2.84519	9	14	18	#
5	7.37058	1	7	19	#
6	4.97514	1	11	19	#
7	4.47763	1	15	19	#
8	5.52794	5	11	19	#
9	4.97514	5	15	19	#
10	5.52794	9	15	19	#
11	5.4794	9	15	22	#
12	6.32096	0	15	#
13	5.4794	1	7	22	#
14	4.93146	1	11	22	#
15	4.43831	1	15	22	#
16	5.4794	5	11	22	#
17	4.93146	5	15	22	#
18	4.99995	5	10	23	#
19	3.37497	5	14	23	#
20	3.74997	9	14	23	#
21	7.74728	1	7	24	#
22	5.22942	1	11	24	#
23	4.70647	1	15	24	#
24	5.81046	5	11	24	#
25	5.22942	5	15	24	#
26	5.81046	9	15	24	#
27	2.69967	5	10	25	#
28	1.82227	5	14	25	#
29	2.02475	9	14	25	#
30	6.00521	1	8	27	#
31	4.05351	1	12	27	#
32	4.5039	5	12	27	#
33	2.30766	0	14	#
34	4.04077	1	6	29	#
35	3.63669	1	10	29	#
36	3.27302	1	14	29	#
37	4.04077	5	10	29	#
38	3.63669	5	14	29	#
39	4.67699	0	9	30	#
40	3.15697	0	13	30	#
41	3.50774	4	13	30	#
42	5.86405	0	9	31	#
43	3.95824	0	13	31	#
44	4.39804	4	13	31	#
45	5.16725	1	7	32	#
46	4.65052	1	11	32	#
47	4.18547	1	15	32	#
48	5.16725	5	11	32	#
49	4.65052	5	15	32	#
50	5.16725	9	15	32	#
