%% File generated by CATS v.2.1Thu May  9 12:48:23 2024

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 16; Bids: 50; Distribution: matching; Runs: 1; Seed: 87
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 16
bids 51
dummy 16

0	4.42093	2	12	#
1	3.68244	7	9	17	#
2	2.48565	7	13	17	#
3	2.76183	11	13	17	#
4	2.85535	1	8	18	#
5	2.56982	1	12	18	#
6	2.85535	5	12	18	#
7	2.17846	7	9	19	#
8	1.47046	7	13	19	#
9	1.63384	11	13	19	#
10	5.54925	0	9	20	#
11	4.99433	0	13	20	#
12	5.54925	4	13	20	#
13	4.40508	0	9	21	#
14	3.96458	0	13	21	#
15	4.40508	4	13	21	#
16	2.55353	1	8	22	#
17	2.29818	1	12	22	#
18	2.55353	5	12	22	#
19	7.12792	1	8	23	#
20	6.41512	1	12	23	#
21	7.12792	5	12	23	#
22	1.68922	1	7	24	#
23	1.5203	1	11	24	#
24	1.36827	1	15	24	#
25	1.68922	5	11	24	#
26	1.5203	5	15	24	#
27	1.68922	9	15	24	#
28	6.00628	0	14	#
29	7.98726	0	15	#
30	2.32379	2	5	27	#
31	1.56856	2	9	27	#
32	1.4117	2	13	27	#
33	1.74284	6	9	27	#
34	1.56856	6	13	27	#
35	1.74284	10	13	27	#
36	2.47217	3	5	28	#
37	2.22496	3	9	28	#
38	2.00246	3	13	28	#
39	2.47217	7	9	28	#
40	2.22496	7	13	28	#
41	2.47217	11	13	28	#
42	2.10824	6	9	29	#
43	1.42306	6	13	29	#
44	1.58118	10	13	29	#
45	2.82095	5	11	30	#
46	1.90414	5	15	30	#
47	2.11571	9	15	30	#
48	5.40639	0	9	31	#
49	4.86575	0	13	31	#
50	5.40639	4	13	31	#
